subtype,gene_id,avg_logFC,p_val,p_val_adj,OA,Ctrl,pct.1,pct.2
LCs,MYH11,-1.9189065,3.700758680322332e-05,0.0044380371565418,0.4185668747727116,2.337473268670854,0.0641025641025641,0.2878048780487804
LCs,MYL6,-0.5816623,0.0002990361534187,0.0240499815606795,3.4185089884060464,4.000171305418092,0.9615384615384616,0.975609756097561
LCs,NACA,-0.58714634,1.242349801994184e-05,0.0018150961997194,2.682016367670735,3.2691626894209747,0.8974358974358975,0.9560975609756096
LCs,NCOR1,-0.7211037,0.0001549072078272,0.0144942991375761,0.8244979688946789,1.5456016900914684,0.3846153846153846,0.5560975609756098
LCs,NECAB1,-0.800462,1.8566168996502667e-06,0.0003531687762561,0.0,0.800462005090772,0.0,0.2439024390243902
LCs,NPM1,-0.44713265,0.0001676256352941,0.015266188459635,3.168767558530636,3.615900203030906,0.9230769230769232,0.9658536585365852
LCs,PABPC1,-0.7859291,9.971754938655782e-10,4.326509179283068e-07,3.175383832197924,3.961312895245504,0.9487179487179488,0.9707317073170731
LCs,PCMTD1,-0.74538124,0.0004242676507667,0.0322501876660564,0.9922086176295368,1.7375898678083626,0.4743589743589743,0.6048780487804878
LCs,PFN1,-0.62751895,0.0001387372313539,0.0132279955277305,2.1375627272119395,2.765081684278897,0.8205128205128205,0.8439024390243902
LCs,POGZ,-0.70231676,7.209883157820498e-05,0.0075449766433397,0.0875892261016525,0.7899059665674921,0.0641025641025641,0.2682926829268293
LCs,PPA1,-0.9582263,1.4679188415766013e-05,0.0020537567415753,0.763990481839094,1.7222168294525402,0.358974358974359,0.5414634146341464
LCs,PTMA,-0.67819506,6.836319097266803e-05,0.007212690216966,3.534150970549384,4.212346012472455,0.9743589743589745,0.9658536585365852
LCs,RACK1,-0.82316154,5.347863329006434e-06,0.00088251171987,2.186056879993777,3.0092184007952447,0.782051282051282,0.8731707317073171
LCs,RASD1,-1.0626459,1.7185169066371643e-05,0.002361584709957,0.7541885266877721,1.81683445567085,0.2435897435897435,0.4975609756097561
LCs,RBM39,-0.6112611,0.0005285444637441,0.0379363280064655,1.5761067104008286,2.1873678164250214,0.6410256410256411,0.7219512195121951
