score_display,OA_3,AZFc_Del_2,OA_4,OA_2,Ctrl_1,KS_2,Ctrl_3,AZFc_Del_1,AZFc_Del_4,AZFc_Del_3,iNOA_B,iNOA_S3,Ctrl_2,iNOA_S1,iNOA_S2,KS_1
Sertoli maturity,0.8049496350368823,0.9974487424897872,1.2078902333519563,0.8679518296705252,0.459670452000111,0.8435038749883155,0.0322989913109724,0.08745369909356,-0.2065574938179796,0.6318128971229368,-0.4797306151374712,-0.2751843853555991,-1.1509461620130113,-0.0947955151568037,-0.8161562215833449,-2.9096099620008253
BTB integrity,0.7311108081578053,1.044070759706108,1.1770594892687842,0.8815367463347827,0.7171737445887035,0.1851796076625019,0.4177721699340985,0.7094054436240432,0.4449990155753744,-0.4319180556190943,-0.4169613847391148,0.1638799933188366,-1.121174221043228,-0.6930312342691315,-2.743941318637771,-1.0651615638626897
Sertoli stress,-1.2461851807790612,0.4648649748633039,0.2442118164425543,-0.830270250859049,-1.1469407845665682,0.537002211503324,-0.6035513103690656,-0.0333113044521964,-0.2176943386019968,1.0402565262379753,0.3160790396035968,1.2436758813153894,-0.9974104148900372,-0.1878581987733339,-1.1220486584862543,2.539179991811418
Sertoli SASP,-0.7588205681356641,0.7767020898928891,0.5399449909358435,-0.0504860250829919,-1.1267121025340596,0.9512033362007858,-0.8394695727555095,0.2744288893491446,0.2966511572453098,1.284837355681482,-0.2400006963827465,0.2840310859994292,-1.853692637642155,-0.4341271854602618,-1.2359690168134378,2.131478899501942
Leydig maturity,1.673107899824702,1.6873351959385066,1.6194032494171269,-0.6689472072499363,0.412327297399231,-0.0751083232819248,1.5133855935431082,-0.4944514558673428,-0.4678510419072496,-0.4363739935270515,-0.8043318699385585,-0.28129055501195,-1.0825074615197272,-0.7466308386749789,-0.9034966456797954,-0.9445698434641576
Leydig immaturity,-1.498040694805473,-1.2938153055977055,-1.2054887199672275,-0.8438271598856761,-0.6638319016008641,0.4715514115056028,-0.7301274172012023,-0.0090215654268073,0.1793207553694496,1.1887524308344803,-0.5169896161026992,1.2481261511983814,-0.2672365801012044,1.394994552326735,0.9625493980747694,1.5830842613794414
Germ maturity index,0.7537448940605361,0.8661693210310094,0.7134950334871102,0.9258094069784106,0.8999602938934465,0.7791191944738437,0.22040952228784988,-0.3631392440958635,0.3870447521508798,0.4479205862760622,-0.5090544252284127,-1.169544814372123,1.1041732979702819,-1.6853692729710097,-1.6853692729710097,-1.6853692729710097
Germ latest stage,0.6024640760767093,0.6024640760767093,0.6024640760767093,0.6024640760767093,0.6024640760767093,0.6024640760767093,0.6024640760767093,0.6024640760767093,0.6024640760767093,0.6024640760767093,0.25819888974716115,-1.4631270419005797,0.6024640760767093,-1.807392228230128,-1.807392228230128,-1.807392228230128
