gene,ctrl,disease,log2fc
AC026347.1,0.0,0.0,0.0
AC026348.1,0.0024246431129712,0.0,-11.244151585729718
AC026353.1,0.0,0.0,0.0
AC026355.1,0.0,0.0006377635646452,9.31913821291081
AC026356.1,0.0,0.0009290664765142,9.86119002632859
AC026356.2,0.0,0.0,0.0
AC026358.1,0.0180946077011345,0.01514929768498,-0.25629341707482317
AC026362.2,0.0,0.0,0.0
AC026367.1,0.1201947527133546,0.155569723687896,0.3721846728335751
AC026367.2,0.0128900640898348,0.0095749748510421,-0.4288800870225423
AC026367.3,0.0029026531800911,0.0072718344674353,1.3246485960029153
AC026368.1,0.009442380952755,0.0024920597542083,-1.921386008791484
AC026369.1,0.0,0.0,0.0
AC026369.2,0.0,0.0010331567643935,10.014239180247776
AC026369.3,0.0,0.0,0.0
AC026391.1,0.0242708096978878,0.0252921142268153,0.059463001104569806
AC026401.1,0.0013297274239469,0.0031451431978284,1.2413692461615229
AC026401.2,0.0,0.0001660183382484,7.383862705932371
AC026401.3,0.0155345805212333,0.0161042865582653,0.05195817859502122
AC026403.1,0.099299632049263,0.0780223078969617,-0.34789773600490764
AC026407.1,0.0,0.0,0.0
AC026410.1,0.0018218686620057,0.0003519454947534,-2.3686933077698233
AC026410.3,0.0007981325007697,0.0006349550298021,-0.3295099781041811
AC026412.1,0.6535176597235854,0.6554235204399893,0.004201217881581735
AC026412.2,0.0052845279637448,0.0019453482409443,-1.4412777270815993
AC026412.3,0.0791642969780146,0.0201924400761405,-1.9709814433118944
AC026415.1,0.0028028925854988,0.0018316331779757,-0.6135130388813808
AC026422.1,0.001503995369505,0.0013645177614169,-0.14031096868514817
AC026434.1,0.0011665222474955,0.0004144042571071,-1.4908621349310764
AC026436.1,0.0,0.0028162064554036,11.460049578326231
AC026458.2,0.0054647962334056,0.0013398277421646,-2.0273077724499036
AC026461.3,0.0,0.0003283692117641,8.363561893256708
AC026462.1,0.0037622622209009,0.0019307463609615,-0.9620781384718593
AC026462.2,0.0,0.0014394288078868,10.492282642801822
AC026462.3,0.0188702512235988,0.026025084352492,0.4637681919676039
AC026462.4,0.0043089933376427,0.0093106523911905,1.1113515634895899
AC026469.1,0.0,0.0,0.0
AC026470.2,0.00531800227862,0.0069568947527745,0.3874952014828298
AC026471.1,0.1786599550164062,0.1369153626791612,-0.38392950754783456
AC026471.2,0.1783684926742305,0.2128943970781823,0.2552758724017878
AC026471.3,0.0,0.4754216995160636,18.858851262230072
AC026471.4,0.0336584306513663,0.0271125200066743,-0.31199835081906907
AC026471.5,0.0,0.0,0.0
AC026471.6,0.0080178356791075,0.0083979168854351,0.06681051651603344
AC026474.1,0.0,0.0001222806457687,6.945802513885266
AC026477.1,0.0,0.0,0.0
AC026495.1,0.070192051364415,0.0511725684085629,-0.45592938246965203
AC026523.1,0.0012043707893049,0.001402937604988,0.22000181119473225
AC026523.2,0.0053762838081399,0.001746799930835,-1.6213375675317596
AC026585.1,0.0,0.0,0.0
AC026620.1,0.0039050172473873,0.0033834593662961,-0.20677292356589475
AC026688.1,0.002161161888283,0.0,-11.078258831175587
AC026691.1,0.1158500060079982,0.179289306855723,0.6300269204091415
AC026704.1,0.1031142490886645,0.1612293543433649,0.6448656812978697
AC026719.1,0.0689879128175587,0.0944507145024119,0.4532124593414767
AC026719.2,0.0155991956567775,0.0111852961269703,-0.4798316960057142
AC026725.1,0.0101662557776736,0.0023093553330443,-2.1377436764320135
AC026726.1,0.0021420686582437,0.0004546683599537,-2.2336219675212026
AC026740.1,0.0185944833957758,0.0175984725173146,-0.07942006200645162
AC026741.1,0.0,0.0004783628795197,8.904974384939688
AC026746.1,0.0459388873783727,0.0470658665863152,0.03496449077803722
AC026748.1,0.0,0.0005793370786156,9.180747297583679
AC026765.1,0.0,0.0020105939058052,10.97412337250245
AC026765.2,0.0063272569153654,0.0068816340154827,0.1211526248750522
AC026770.1,0.0,0.0004037731317106,8.660969718852513
AC026771.1,0.0046954731085706,0.000478431456413,-3.292181273345776
AC026774.1,0.0,0.0,0.0
AC026780.1,0.0021698033301395,0.0,-11.084013311635456
AC026780.2,0.0,0.0,0.0
AC026782.2,0.0,0.0,0.0
AC026785.1,0.0081435098022765,0.0,-12.991612153811063
AC026785.2,0.0038228028900601,0.0174911338642339,2.1936262321691484
AC026785.3,0.0121256593903942,0.0181208355296515,0.5795469142738748
AC026786.2,0.0016872243308246,0.0020156129641927,0.2564276014207095
AC026787.1,0.0010571195970288,0.0021286347374801,1.0091033075869076
AC026790.1,0.0,0.0,0.0
AC026801.2,0.0168291244730653,0.0156465001261098,-0.10511365875343288
AC026803.2,0.0,0.0,0.0
AC026826.3,0.0,0.0,0.0
AC026877.1,0.0,0.0,0.0
AC026884.1,0.030296727521651,0.0319863581684927,0.07829225684554557
AC026887.1,0.0022465541317465,0.0012129808333868,-0.8886102189196233
AC026888.1,0.0,0.0002305580703732,7.855230229193771
AC026894.1,0.017646909179909,0.0237373079652376,0.4277198336470525
AC026904.1,0.0,0.0002112208675265,7.72942271217643
AC026904.2,0.0,0.0,0.0
AC026904.3,0.0,0.0,0.0
AC026904.4,0.0026380871303978,0.0,-11.36582326720112
AC026950.2,0.0024930705773327,0.0,-11.284286575863028
AC026951.1,0.0161146784713598,0.0033298665325783,-2.274495475587138
AC026954.1,0.0,0.0008965424262281,9.80983632554855
AC026954.3,0.0,0.0009653059195804,9.916336189179072
AC026979.2,0.062065298853243,0.0811090512571918,0.38607058858356397
AC026979.3,0.004383048082191,0.000707456391989,-2.6295126632130783
AC027013.1,0.0,0.0,0.0
AC027018.1,0.0055906651997389,0.0022723519252995,-1.2984569448622778
AC027020.1,0.1634146973355685,0.2352518594727345,0.5256656867572479
AC027020.2,0.0081404090448233,0.0050894699390255,-0.6774796569836268
AC027026.1,0.0,0.0009040526029966,9.821857835978156
AC027031.1,0.0,0.0,0.0
AC027031.2,0.0504893107376344,0.0435238459866736,-0.21416736345341894
AC027045.2,0.0,0.0,0.0
AC027045.3,0.0,0.0003470160388667,8.443009986251711
AC027088.2,0.0058819443902359,0.0063336631269719,0.10672950093741582
AC027088.3,0.0,0.0007264359438541,9.506676403358869
AC027088.4,0.0097090711472265,0.0119772497244191,0.3028633436232805
AC027097.1,0.0169903365745244,0.0187197410726955,0.1398382036384511
AC027097.2,0.0274635376136421,0.0996146620278318,1.858802584014344
AC027104.1,0.0081562364205978,0.0075351598195442,-0.11425090566892555
AC027117.2,0.0031752189434031,0.0026649498629684,-0.2526607151685119
AC027130.1,0.0021738480665387,0.0,-11.086698903413179
AC027228.2,0.000958350481649,0.0002921205258248,-1.710563977956968
AC027228.3,0.0015569964400365,0.0019031094231673,0.28942445126593436
AC027237.2,0.0041991264840771,0.0020045636908245,-1.0664249917224646
AC027237.3,0.124573064760858,0.2021986759439501,0.6987769420656977
AC027243.1,0.0027534114492697,0.0026899038477842,-0.03365324181737287
AC027243.2,0.0332470197441387,0.0195525314418231,-0.7658392288391672
AC027271.1,0.0,0.000391573971686,8.616820712644149
AC027277.1,0.0,0.000677161974017,9.405486081429242
AC027279.1,0.0051678471175429,0.0012047512268561,-2.0999102533086456
AC027279.2,0.0024324056614354,0.0006779358602475,-1.8416296519541044
AC027279.4,0.0,0.0017066460905163,10.737793292195088
AC027281.1,0.0,0.0056634092473969,12.46770978699347
AC027281.2,0.002756395472514,0.0007378912349815,-1.899872277141127
AC027287.1,0.0044203450278531,0.0044627358578063,0.013766335945893656
AC027288.1,0.0,0.0,0.0
AC027288.3,0.0,0.0037944496114897,11.890055083041988
AC027290.1,0.0,0.0002028393094584,7.6712884851060394
AC027290.2,0.0426901084316915,0.025914062771938,-0.7201447329484061
AC027307.1,0.0,0.0009019440376622,9.818492765422054
AC027307.2,0.0,0.0055478172321215,12.437964568700972
AC027307.3,0.0,0.0017616147214033,10.78350144436551
AC027309.2,0.0412028329796839,0.1208106434843638,1.551909049000548
AC027312.1,0.0,0.0011263414089751,10.138708778384213
AC027313.1,0.0,0.0,0.0
AC027315.1,0.0040197202062388,0.0040391610420216,0.006958854966397606
AC027319.1,0.0,0.0081937088508319,13.000476977498394
AC027328.1,0.0028990329368785,0.004105747554746,0.5019269807352548
AC027335.1,0.0,0.0002399944973017,7.912856395125473
AC027335.2,0.0,0.0,0.0
AC027338.1,0.0,0.0,0.0
AC027343.1,0.0164698013144953,0.0211478281230591,0.3606669796755433
AC027343.2,0.0039255522893148,0.002775551199514,-0.49996910996044164
AC027343.3,0.0011986700892729,0.0020653992555525,0.7844813113256538
AC027348.1,0.0,0.0,0.0
AC027369.1,0.0,0.0001273131863154,7.003525628747091
AC027373.1,0.0009094767030801,0.0015226699205377,0.7428563914957749
AC027419.2,0.0,0.0,0.0
AC027449.1,0.0,0.0034128245909092,11.737173216394252
AC027458.1,0.0,0.0001623144449004,7.35150859037753
AC027514.1,0.0,0.001040405559174,10.02431629783893
AC027514.2,0.0,0.0,0.0
AC027541.1,0.0,0.0,0.0
AC027544.1,0.0,0.0027424809772262,11.421791857132321
AC027544.2,0.0020273563091572,0.0,-10.986095388828703
AC027544.3,0.001114608107902,0.0,-10.123614609249861
AC027559.1,1.3327918464206072,1.38386677612844,0.05425354256954848
AC027575.1,0.0,0.0016429982534459,10.6829930509893
AC027575.2,0.0,0.0044195484939325,12.11000967246481
AC027601.1,0.0,0.0,0.0
AC027601.3,0.0,0.0,0.0
AC027601.4,0.0,0.0,0.0
AC027607.1,0.0,0.003142890602214,11.618335301753111
AC027612.1,0.0137167276837871,0.0081265465239286,-0.7551497071701786
AC027612.2,0.0018617531422638,0.0,-10.863220781255547
AC027613.1,0.212208692143794,0.1547078147726607,-0.45593515032622123
AC027627.1,0.0079975111249094,0.0014240943362339,-2.4886740521459823
AC027644.1,0.0676794550647057,0.0474445346364119,-0.5124669552060579
AC027644.3,0.0229652529989123,0.3842740878513144,4.064552049277448
AC027682.1,0.0056146500566917,0.0105251759440347,0.906456473688136
AC027682.4,0.0,0.001289410663812,10.33361455059091
AC027682.5,0.0,0.0,0.0
AC027682.6,0.0083436693880622,0.0071150416349863,-0.22977994016943315
AC027688.1,0.0,0.0,0.0
AC027701.1,0.0207309239639389,0.04078101707636,0.9760791250974176
AC027702.1,0.0,0.0,0.0
AC027763.1,0.0,0.0003271982435331,8.35842370756338
AC027763.2,0.0059262930579926,0.002361696635848,-1.326938986302494
AC027779.1,0.0,0.003612395043416,11.81913927428484
AC027796.1,0.0,0.0,0.0
AC027796.2,0.0,0.0019561959918139,10.934572518020781
AC027796.4,0.0,0.0001192012305617,6.909307855509136
AC027801.1,0.0120876490364584,0.0254375237245606,1.073361923419369
AC027801.2,0.0,0.0,0.0
AC027801.4,0.0,0.0,0.0
AC027801.5,0.0,0.0,0.0
AC027804.1,0.0,0.0,0.0
AC027807.1,0.0677681083321664,0.0383332894058048,-0.8219923522321884
AC032011.1,0.0052874792801938,0.0115216649330474,1.1235495829321984
AC032019.2,0.0,0.0045147208724222,12.140740597075522
AC032044.1,0.0,0.0,0.0
AC032044.2,0.0010929079670689,0.0016323757519532,0.578365349586289
AC034102.1,0.0041574229159715,0.0051929360037122,0.3207917489232406
AC034102.3,0.0348452319571155,0.0486387737106528,0.4811338559199516
AC034102.4,0.0,0.0074954160379916,12.871985306935004
AC034102.5,0.0,0.0070177160228569,12.77699141820033
AC034102.6,0.0042213332008024,0.0105467241079791,1.3208194039008643
AC034102.7,0.0,0.0008187410028277,9.679024351995876
AC034102.8,0.0089785211964339,0.0070603783800545,-0.34668869517593887
AC034111.1,0.0153532304977289,0.0136148180616695,-0.17335254653885326
AC034114.1,0.0031826158125729,0.011236403445877,1.819570567660539
AC034114.2,0.3424005408450024,0.2810888875415595,-0.2846576416257725
AC034154.1,0.0035707792819342,0.0034971164385103,-0.030064620196514874
AC034195.1,0.0013378449413009,0.0,-10.386773168871871
AC034198.2,0.0013751377030452,0.0010637418514774,-0.37012115144687113
AC034199.1,0.0,0.0,0.0
AC034205.2,0.0011316537864639,0.0,-10.145491230656432
AC034207.1,0.0,0.0,0.0
AC034213.1,0.0005573298112143,0.0009523230908816,0.7718476522217501
AC034223.1,0.0052365877502053,0.0040678114015384,-0.36429509999731025
AC034223.2,0.009535562079971,0.0040658522694866,-1.2295566848877697
AC034226.1,0.0027338847100741,0.0056728570003993,1.0528497734396969
AC034228.1,0.0,0.0015394742328417,10.589158835612933
AC034228.2,0.0242541815727268,0.0425471386775921,0.8108030412680474
AC034228.3,0.0009017045305083,0.0045177327719252,2.3235924885249983
AC034229.4,0.0,0.0,0.0
AC034231.1,0.028874286039367,0.0349903270277237,0.27716214109227244
AC034232.1,0.0,0.0,0.0
AC034232.2,0.001550656623024,0.0012575624063553,-0.3020325738193038
AC034234.1,0.0012559387117176,0.0098450522404554,2.96963108841803
AC034236.1,0.1630237260313844,0.2659283709192476,0.7059523311087346
AC034236.2,0.009761334534829,0.0049767954961216,-0.9717192297511037
AC034238.1,0.0162272462381579,0.0116548391819559,-0.47745422096706386
AC034243.1,0.1212174391247956,0.1950771034970186,0.6864426811712934
AC034245.1,0.0,0.0002359585702941,7.8884910309402105
AC035139.1,0.0,0.0002288695587887,7.844671614976521
AC035140.1,0.0135383222894938,0.039545596524358,1.5463980115710128
AC036103.1,0.0590046822563021,0.0760301697154594,0.36573709372947966
AC036108.1,0.001218536861443,0.0075953513831239,2.6389732761637856
AC036108.2,0.0068867907044,0.0072481953597452,0.07377956392977605
AC036108.3,0.00514005969961,0.0014306552939834,-1.8443815949082072
AC036108.4,0.1786753820382499,0.0641591431122284,-1.4775996824638813
AC036111.1,0.0,0.0,0.0
AC036176.1,0.0127518027773706,0.0254848150361999,0.9988801377149775
AC036176.2,0.0,0.0,0.0
AC036214.1,0.0173820969837016,0.0076232822207446,-1.189011708316834
AC036214.2,0.0026063803236947,0.0040425843970103,0.6330336875377172
AC036222.1,0.0014869222663083,0.0017126747430103,0.2037941530978401
AC036222.2,0.0,0.0,0.0
AC037198.1,0.0092074970563923,0.0004964992158353,-4.210199552610394
AC037441.1,0.0007295136647159,0.0,-9.512767449570756
AC037441.2,0.0049487877142965,0.0005724165564093,-3.1097111868334824
AC037459.2,0.0326543351698669,0.0088034876329429,-1.891007760317583
AC037459.3,0.001699594862257,0.0049403232020009,1.5388579382203416
AC037459.4,0.0,0.0003852931491945,8.593552281761442
AC037471.1,0.0026179259805462,0.0,-11.354759569624367
AC037486.1,0.0,0.0,0.0
AC037487.1,0.0103339327832252,0.0052677840294279,-0.9719870566191661
AC037487.2,0.0014107165133624,0.0,-10.463234694923043
AC037487.3,0.0,0.0,0.0
AC039056.1,0.0,0.0,0.0
AC039056.2,0.0,0.0,0.0
AC040160.1,0.0182149498999872,0.0144252165390103,-0.33650924460376774
AC040160.2,0.0080000411385763,0.0063752799389246,-0.32747277385665496
AC040162.1,0.0068920654010489,0.0008251198877054,-3.0607226356686974
AC040168.1,0.0117718211346571,0.0156244468047488,0.4084373673011076
AC040169.1,0.0714224681790188,0.0700524263362047,-0.027942574902935353
AC040169.3,0.0,0.0,0.0
AC040170.1,0.0,0.0027571778785001,11.429499785805051
AC040173.1,0.0,0.0,0.0
AC040174.1,0.0015931465297556,0.0005664477774002,-1.4902247127239325
AC040174.2,0.0,0.0,0.0
AC040896.1,0.0,0.0004525915996701,8.825250112183376
AC040904.1,0.0,0.0007079542122373,9.469548643880838
AC040914.1,0.0407378789520523,0.0784241857390804,0.9449107599662198
AC040918.1,0.0583096575439755,0.0864315667986703,0.5678154142503503
AC040934.1,0.0012111550259795,0.0030170049780387,1.3160209645020673
AC040958.1,0.0,0.0,0.0
AC040963.1,0.0008562430972426,0.0019981693527547,1.2216244028641594
AC040970.1,0.1018969085766303,0.1579608720620671,0.632451929968209
AC040977.1,0.0009532996311973,0.002660532429087,1.4797429245345928
AC041040.1,0.0,0.0002947904018358,8.208431428660129
AC044781.1,0.0012400171973367,0.001960438030754,0.6603886482574725
AC044784.1,0.0,0.0010136248912495,9.98673074354333
AC044784.2,0.0,0.0006429297661046,9.330759530881307
AC044787.1,0.0088630841164067,0.0097227855860038,0.13354650960309772
AC044797.1,0.0037579918667494,0.0002723306074417,-3.7816268674773106
AC044798.1,0.0019031051288527,0.0,-10.89489741913117
AC044798.2,0.0,0.000464742493466,8.86338870671051
AC044802.1,0.1508338684835825,0.1010704413810634,-0.5775945661177697
AC044802.2,0.0,0.0011520781847713,10.171274623287186
AC044810.2,0.0,0.0012086131218737,10.240329979763136
AC044839.1,0.1417674991867003,0.325716362440928,1.20008362213655
AC044839.2,3.514369974912402,3.254149673175316,-0.11098543741914936
AC044839.3,0.0714662422122353,0.0512571597574105,-0.47950043372682916
AC044839.4,0.0069854509323883,0.0019922099561616,-1.8094660773492317
AC044839.5,0.0072976788434513,0.0006173443946284,-3.5611528468081675
AC044840.1,0.0045053083688663,0.0115985918192328,1.364056092525575
AC044849.1,0.0015847356445982,0.0084140499244023,2.4078195489812035
AC044860.3,0.0012489873308998,0.0,-10.287697757356923
AC044873.1,0.1231201731681226,0.1132611635664503,-0.12041288968067967
AC046130.1,0.0,0.0016054704647852,10.649678741537631
AC046130.2,0.0,0.000229557281768,7.8489814213657425
AC046134.1,0.0,0.0009885344795699,9.95060616752539
AC046136.1,0.0194849131046493,0.0056924124067582,-1.7750660260279916
AC046143.1,0.0985151351239036,0.0090732712326647,-3.440506342700774
AC046143.2,0.0,0.0026972708603741,11.397819462193844
AC046144.1,0.0,0.0,0.0
AC046168.2,0.0,0.0001694973040098,7.413605116575827
AC046176.1,0.0070280582795142,0.0072598318429111,0.046803424498646606
AC046185.2,0.0,0.0,0.0
AC046185.3,0.0,0.0054063907692895,12.400716902325811
AC046195.1,0.0036779298371323,0.0017414950559665,-1.0781315994555107
AC048337.1,0.0645694038796572,0.0464151815918634,-0.4762452061391853
AC048341.1,0.0062223369009249,0.0044568121988777,-0.4813525095290008
AC048341.2,0.0079393938243836,0.0108869739567878,0.45545305269096287
AC048344.1,0.0,0.0,0.0
AC048344.4,0.0010428981152893,0.0020130564992676,0.9481232436866579
AC048351.1,0.0,0.00235347519134,11.201189805974696
AC048380.1,0.0017219377795012,0.000985468444758,-0.8045257946785431
AC048380.2,0.0,0.0,0.0
AC048380.3,0.0,0.0,0.0
AC048382.1,0.0,0.0,0.0
AC048382.2,0.0,0.0010085711084861,9.979526814199549
AC048382.5,0.0216693229608839,0.0052784008328817,-2.037274544249668
AC048382.6,0.0,0.0043993943988415,12.103417120174054
AC048387.1,0.0,0.0001366913165052,7.1052937686382736
AC051618.1,0.0041741861535728,0.0075264727798035,0.8503250634297531
AC051619.2,0.0,0.0002588327494127,8.02143946982006
AC051619.3,0.0018928316183418,0.0,-10.887092350324684
AC051619.4,0.0025994136146825,0.0001007174631618,-4.676101820814011
AC051619.5,0.0323501892038284,0.0331556290879423,0.03547859530316961
AC051619.6,0.0,0.0003329022481691,8.383281996896905
AC051619.7,0.0050817134630944,0.0036873652424484,-0.4626173749169998
AC051619.8,0.0,0.0008736806166499,9.772612513132227
AC053481.2,0.0047661845124828,0.0,-12.218921750240085
AC053481.3,0.0012427217620006,0.0,-10.28044805511502
AC053503.1,0.0,0.0,0.0
AC053503.2,0.0712149272392069,0.0879075780375624,0.3038040171698394
AC053503.4,0.0011943985197108,0.0004861358488977,-1.2950955995395061
AC053503.5,0.0,0.0085606202491773,13.063668130851115
AC053513.1,0.0137223461662254,0.007553175505152,-0.8612860898013167
AC053527.1,0.0078273388605554,0.0102754016233677,0.3925570685126539
AC055713.1,0.0310633259792142,0.0293618411120862,-0.0812671833063047
AC055716.3,0.0024075356041333,0.0129832840741313,2.4305383132583063
AC055717.1,0.180263896884133,0.1264191293250106,-0.5118922912194849
AC055720.1,0.0011491131322539,0.0026451156648161,1.2021003443123934
AC055733.2,0.0,0.0070423623873835,12.7820485972674
AC055733.4,0.0,0.0017440645840158,10.769064715546936
AC055748.1,0.0,0.0,0.0
AC055764.1,0.0079825697349305,0.0053477818075418,-0.5778236172906044
AC055764.2,0.0,0.0014904192499291,10.542470152458876
AC055811.1,0.0,0.0014818899675445,10.534195836488868
AC055811.2,0.0027762814814319,0.0014884010465565,-0.8989411273624249
AC055811.3,0.0,0.0002395346201347,7.910100745732995
AC055811.4,0.0,0.0,0.0
AC055813.1,0.0059819666840626,0.0191518415379574,1.6786255134201735
AC055822.1,0.0,0.0004514927106661,8.821750741372616
AC055839.1,0.0,0.0007481456878793,9.549102499569946
AC055854.1,0.0036481453745904,0.0011208989529427,-1.7016158848092886
AC055855.1,0.0,0.0041703159018302,12.026286859115547
AC055855.2,0.0638170966519068,0.0701086801875338,0.13564807237465742
AC055874.1,0.0010475960449478,0.0001814166026138,-2.5231500622613297
AC055876.1,0.0,0.0,0.0
AC055876.2,0.0,0.0001915774934046,7.5892952945609995
AC055876.4,0.001088003649162,0.0008323622738739,-0.38599309227034134
AC055878.1,0.0,0.0024864448868087,11.280448845530989
AC058791.1,0.0,0.0008047750433669,9.654233312500775
AC060234.2,0.0,0.0,0.0
AC060234.3,0.0007089983906787,0.0068980782839685,3.2805159712385215
AC060764.1,0.0121801471887543,0.0053237404537038,-1.193866898697782
AC060765.1,0.0,0.0,0.0
AC060766.1,0.0,0.0,0.0
AC060766.3,0.0,0.0019297850565862,10.914971850785326
AC060766.7,0.0,0.0004524177373289,8.824697019000567
AC060773.1,0.0,0.0005050391597553,8.983105221727445
AC060780.1,0.1073253522991149,0.1238516745094033,0.20662067219810662
AC060780.2,0.0062986424832996,0.0104301327397269,0.7275539714442005
AC060780.3,0.0139256541293881,0.0024359401086418,-2.514705992643776
AC060834.1,0.0009844286351462,0.0087878844140634,3.156856753575318
AC060834.2,0.0502417569465705,0.0212272425675451,-1.2429306915935243
AC061709.1,0.0376788391547036,0.1443330044446352,1.9375465207685612
AC061965.1,0.0061691827134161,0.0050350726556153,-0.29301411452807086
AC061975.1,0.6722834578262745,0.4962982309177659,-0.4378615780964801
AC061975.3,0.1417852175554642,0.1327322746182068,-0.09518721889362367
AC061975.4,0.0,0.0,0.0
AC061975.5,0.0611311461219394,0.0503156660933473,-0.28089488106144644
AC061975.6,0.0,0.0002209267459856,7.793939737325599
AC061992.1,0.0,0.0010759760405414,10.072770439301312
AC061999.1,0.0,0.0004869425036092,8.930567348536554
AC062004.1,0.0,0.0006031168169362,9.2386837375357
AC062017.1,1.0143945137676482,1.4280498347390926,0.4934270661259777
AC062020.1,0.0,0.0008106789771436,9.66476543731139
AC062021.1,0.0008776079295504,0.0004495842534287,-0.963422623419264
AC062028.1,0.0076896608307808,0.0087798209031538,0.19124825192915162
AC062029.1,0.0881792218418806,0.0329058475691247,-1.4220672815837507
AC062031.1,0.0,0.0,0.0
AC062032.1,0.0,0.0,0.0
AC062039.1,0.0,0.0005192220536074,9.022983750062211
AC063919.1,0.0,0.0,0.0
AC063926.1,0.0138423432575814,0.0014392112109899,-3.2648400977590644
AC063926.2,0.0018750789282804,0.0054992546552813,1.5517778906851412
AC063926.3,0.0135046216375305,0.0139493343378942,0.04673965270499585
AC063943.1,0.0,0.0003841274629471,8.589192193317068
AC063944.1,0.0192335517591953,0.0141774357387345,-0.44000183610229526
AC063944.2,0.0,0.0,0.0
AC063944.3,0.0,0.0,0.0
AC063947.1,0.0,0.0,0.0
AC063947.2,0.0,0.0,0.0
AC063948.1,0.0452300809525686,0.0110900770840883,-2.027914998283832
AC063950.1,0.0,0.0049045796568407,12.260207904009695
AC063952.1,0.0021891267155386,0.0178325529938247,3.0255079126824795
AC063952.2,0.0,0.0,0.0
AC063952.4,0.0029014054899106,0.0036325293556721,0.32412247221214274
AC063962.1,0.0174947373592768,0.0136208748068345,-0.36107819023804805
AC063965.1,0.0009636993679801,0.002095149763411,1.1195904702963602
AC063976.1,0.0237141926673672,0.0172058659238234,-0.4628272418780514
AC063976.2,0.0033438586782956,0.0014261204079749,-1.2288381956986731
AC063977.3,0.0173068161883353,0.0294607484893047,0.7674193493483589
AC063977.4,0.0056777170913617,0.0140893145496023,1.3110668735859856
AC063977.5,0.001156107887667,0.0077124000444834,2.736843549886805
AC063977.6,0.0481397337203638,0.0731082198280492,0.6027952260846154
AC063979.2,0.0198666507954712,0.0324984201576772,0.7099926838274829
AC064799.1,0.0216504858394169,0.0190287770170962,-0.18620737689091987
AC064799.2,0.0010825259940815,0.0007200594078431,-0.587543731854023
AC064801.1,0.0212871239495586,0.0182162475910802,-0.22474381396780949
AC064801.2,0.0,0.0003244191188498,8.346155203721604
AC064802.1,0.0021698033301395,0.0005437151966476,-1.9946550053298784
AC064805.1,0.0010525307041938,0.0015873759978855,0.5923201046230568
AC064805.2,0.0,0.0,0.0
AC064807.1,0.0345825699651807,0.0472694753078245,0.45085256912518995
AC064807.2,0.0,0.0014849033910823,10.537124603945518
AC064807.3,0.0,0.0,0.0
AC064807.4,0.0330454015290897,0.012443061790211,-1.4090357195015093
AC064834.1,0.0052334529231241,0.00174772188439,-1.5817379000996716
AC064836.2,0.0,0.0008013101419569,9.648016224173782
AC064836.3,0.0830617309846623,0.0654816620531879,-0.3430883337182009
AC064847.1,0.0095588622242872,0.0028743131507115,-1.7332707376795944
AC064850.1,0.0034779058856338,0.0,-11.76441793511573
AC064852.1,0.0084723344217064,0.0052063407798628,-0.7023829868565031
AC064853.1,0.0,0.000262323143809,8.040690517049727
AC064853.2,0.0,0.0,0.0
AC064853.3,0.0022521367589452,0.0,-11.13771916834821
AC064862.1,0.0041109376732831,0.0011601146194151,-1.824308002183756
AC064862.2,0.0046824216850607,0.0003925393823746,-3.5729830191759184
AC064862.3,0.0,0.0,0.0
AC064862.4,0.0,0.0030142519186482,11.558062826290467
AC064862.5,0.0051251290933339,0.0004265052629384,-3.5838557250731813
AC064862.6,0.0228692954698487,0.0280097504390255,0.2925056307445714
AC064871.1,0.0078859957655092,0.0118630880623286,0.5890534382730754
AC064874.1,0.0041698935170609,0.0060652641490947,0.5404518392853057
AC064875.1,0.0,0.0011643270288022,10.18651916368184
AC066595.1,0.0033111533001957,0.0164469444130215,2.3120659405569355
AC066612.1,0.0055078647196293,0.0125344467743488,1.1861864756050655
AC066612.2,0.0,0.0002985776752171,8.226786306716825
AC066613.1,0.0037594204457175,0.0055866340002667,0.5713435488015008
AC066613.2,0.0,0.0021384165678025,11.063001703018408
AC066616.2,0.0037966001605762,0.0,-11.890872300544409
AC067735.1,0.016416059741728,0.0151275849983879,-0.11791871062373577
AC067747.1,0.0,0.0016883015892468,10.722211198632849
AC067750.1,0.0012892591337746,0.0023368460560495,0.8575190899810362
AC067817.2,0.0029134798941333,0.0004388934443443,-2.7280124427981347
AC067838.1,0.0,0.0008825853944051,9.787225761033005
AC067852.2,0.0,0.0224020989903249,14.451410691686464
AC067852.3,0.0021935475978021,0.0072092960125848,1.716134927982617
AC067852.4,0.0040149669871897,0.0,-11.971531694485268
AC067863.1,0.0,0.0001592502922654,7.324183177816611
AC067904.1,0.0028637536975273,0.0015883253647453,-0.8499966042654085
AC067930.3,0.0148022471814672,0.0108224444022066,-0.45175398567842356
AC067930.4,0.0099536163990221,0.0064229455290614,-0.6319060630091266
AC067930.5,0.0,0.0002106061833474,7.725237974855648
AC067930.6,0.0392867116071684,0.094870652101908,1.2718989330504364
AC067931.1,0.0017757761318069,0.0021030607405319,0.24391443551040456
AC067942.1,0.0028875425395508,0.0,-11.496126026058862
AC067942.2,0.0,0.0,0.0
AC067945.1,0.0,0.0,0.0
AC067945.3,0.1190101699594681,0.4504392184187783,1.9202386609180682
AC067956.1,0.0,0.0003843034147211,8.58985116159977
AC067960.1,0.0,0.0,0.0
AC067968.2,0.0,0.0011612887771519,10.182752843598353
AC067969.1,0.0235082806181654,0.010410863724658,-1.175002059019389
AC067969.2,0.0013595519165286,0.0283950053761205,4.3834240783429514
