ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,neg_log10_pvalue
BP,GO:0009152,purine ribonucleotide biosynthetic process,8/799,169/18723,0.433634554065687,0.998218647800516,0.998218647800516,AK5/ACSL5/ADK/NME7/ACSL1/ATP6V1A/PINK1/ACSBG2,8,0.362876118438906
BP,GO:0018108,peptidyl-tyrosine phosphorylation,17/799,375/18723,0.434286546452818,0.998218647800516,0.998218647800516,STAP1/SH3BP5/DYRK4/APP/MAP2K5/MAP2K2/CLK4/MAPK3/HSF1/FER/FLT1/IL7/GPRC5B/PRKCE/PRKCZ/ACE/ARL2BP,17,0.3622236242223964
BP,GO:0007368,determination of left/right symmetry,6/799,124/18723,0.436317362705111,0.998218647800516,0.998218647800516,RFX3/MICAL2/DNAH5/IFT172/MEF2C/IFT57,6,0.3601975044622156
BP,GO:0050772,positive regulation of axonogenesis,4/799,79/18723,0.437278874513337,0.998218647800516,0.998218647800516,RND2/MAPT/ILK/TIAM2,4,0.35924150345528444
BP,GO:0072594,establishment of protein localization to organelle,19/799,422/18723,0.438537124489314,0.998218647800516,0.998218647800516,MAPK8/SGF29/MAN1A1/LRWD1/ING1/HGS/PITRM1/MAPT/IPO5/NUP35/PEX5/IPO4/TOMM20L/HSPA1L/NDUFA13/HK1/PINK1/UBL4B/RANGRF,19,0.3579936354145056
BP,GO:1902652,secondary alcohol metabolic process,7/799,147/18723,0.438574597988158,0.998218647800516,0.998218647800516,APOB/CYP2R1/APP/AKR1D1/OSBPL1A/SOD1/FDPS,7,0.35795652603981953
BP,GO:1903531,negative regulation of secretion by cell,7/799,147/18723,0.438574597988158,0.998218647800516,0.998218647800516,CBARP/SERGEF/HADH/FRMD4A/ADTRP/GNAI2/IL13RA2,7,0.35795652603981953
BP,GO:0043487,regulation of RNA stability,8/799,170/18723,0.440137815400522,0.998218647800516,0.998218647800516,MAPKAPK2/GIGYF2/CPEB3/PNLDC1/ELAVL4/METTL3/SAMD4A/CARHSP1,8,0.3564113164762558
BP,GO:0006695,cholesterol biosynthetic process,3/799,57/18723,0.441346972878277,0.998218647800516,0.998218647800516,APOB/SOD1/FDPS,3,0.35521984781634786
BP,GO:0050879,multicellular organismal movement,3/799,57/18723,0.441346972878277,0.998218647800516,0.998218647800516,SYNM/GIGYF2/XRCC1,3,0.35521984781634786
BP,GO:0050881,musculoskeletal movement,3/799,57/18723,0.441346972878277,0.998218647800516,0.998218647800516,SYNM/GIGYF2/XRCC1,3,0.35521984781634786
BP,GO:1900024,regulation of substrate adhesion-dependent cell spreading,3/799,57/18723,0.441346972878277,0.998218647800516,0.998218647800516,KANK1/ILK/S100A10,3,0.35521984781634786
BP,GO:1902653,secondary alcohol biosynthetic process,3/799,57/18723,0.441346972878277,0.998218647800516,0.998218647800516,APOB/SOD1/FDPS,3,0.35521984781634786
BP,GO:0001841,neural tube formation,5/799,102/18723,0.441388123553203,0.998218647800516,0.998218647800516,ARHGAP35/IFT172/IFT57/TSC1/FUZ,5,0.3551793565950695
BP,GO:0010522,regulation of calcium ion transport into cytosol,5/799,102/18723,0.441388123553203,0.998218647800516,0.998218647800516,CASQ2/PLN/CD19/ANK2/PRKCE,5,0.3551793565950695
BP,GO:0045833,negative regulation of lipid metabolic process,5/799,102/18723,0.441388123553203,0.998218647800516,0.998218647800516,ASXL3/ORMDL3/SOD1/ORMDL2/PPP2R5A,5,0.3551793565950695
BP,GO:0051403,stress-activated MAPK cascade,11/799,239/18723,0.442531387157753,0.998218647800516,0.998218647800516,DUSP3/MAPKAPK2/MAPK8/APP/MAP2K2/MAPK3/DUSP15/NBR1/MAPK10/PINK1/SH3RF2,11,0.35405592093000915
BP,GO:0006691,leukotriene metabolic process,2/799,35/18723,0.44378489186432,0.998218647800516,0.998218647800516,MAPKAPK2/GGTLC1,2,0.3528274868981602
BP,GO:0007020,microtubule nucleation,2/799,35/18723,0.44378489186432,0.998218647800516,0.998218647800516,CCDC57/RANGRF,2,0.3528274868981602
BP,GO:0010664,negative regulation of striated muscle cell apoptotic process,2/799,35/18723,0.44378489186432,0.998218647800516,0.998218647800516,ILK/HSF1,2,0.3528274868981602
BP,GO:0019068,virion assembly,2/799,35/18723,0.44378489186432,0.998218647800516,0.998218647800516,RAB1A/RAB1B,2,0.3528274868981602
BP,GO:0021955,central nervous system neuron axonogenesis,2/799,35/18723,0.44378489186432,0.998218647800516,0.998218647800516,ARHGAP35/DCC,2,0.3528274868981602
BP,GO:0032205,negative regulation of telomere maintenance,2/799,35/18723,0.44378489186432,0.998218647800516,0.998218647800516,XRCC1/ERCC4,2,0.3528274868981602
BP,GO:0032814,regulation of natural killer cell activation,2/799,35/18723,0.44378489186432,0.998218647800516,0.998218647800516,ZBTB1/ZNF683,2,0.3528274868981602
BP,GO:0034405,response to fluid shear stress,2/799,35/18723,0.44378489186432,0.998218647800516,0.998218647800516,MAP2K5/MEF2C,2,0.3528274868981602
BP,GO:0043243,positive regulation of protein-containing complex disassembly,2/799,35/18723,0.44378489186432,0.998218647800516,0.998218647800516,WDR1/JMJD4,2,0.3528274868981602
BP,GO:0046627,negative regulation of insulin receptor signaling pathway,2/799,35/18723,0.44378489186432,0.998218647800516,0.998218647800516,KANK1/PRKCZ,2,0.3528274868981602
BP,GO:0060236,regulation of mitotic spindle organization,2/799,35/18723,0.44378489186432,0.998218647800516,0.998218647800516,ANKRD53/KIF15,2,0.3528274868981602
BP,GO:0086005,ventricular cardiac muscle cell action potential,2/799,35/18723,0.44378489186432,0.998218647800516,0.998218647800516,ANK2/CTNNA3,2,0.3528274868981602
BP,GO:0090181,regulation of cholesterol metabolic process,2/799,35/18723,0.44378489186432,0.998218647800516,0.998218647800516,APOB/SOD1,2,0.3528274868981602
BP,GO:0090504,epiboly,2/799,35/18723,0.44378489186432,0.998218647800516,0.998218647800516,ARHGAP35/ARHGAP24,2,0.3528274868981602
BP,GO:0098801,regulation of renal system process,2/799,35/18723,0.44378489186432,0.998218647800516,0.998218647800516,SNX5/GNAI2,2,0.3528274868981602
BP,GO:1905207,regulation of cardiocyte differentiation,2/799,35/18723,0.44378489186432,0.998218647800516,0.998218647800516,SOX6/MEF2C,2,0.3528274868981602
BP,GO:2000403,positive regulation of lymphocyte migration,2/799,35/18723,0.44378489186432,0.998218647800516,0.998218647800516,SELENOK/APP,2,0.3528274868981602
BP,GO:0018210,peptidyl-threonine modification,6/799,125/18723,0.443922060686258,0.998218647800516,0.998218647800516,MAPK8/DYRK4/APP/NLK/EIF4G1/DCAF1,6,0.3526932721941753
BP,GO:0044272,sulfur compound biosynthetic process,7/799,148/18723,0.445557713919794,0.998218647800516,0.998218647800516,XYLT2/DSE/SLC1A2/ACSL5/ACSL1/GGTLC1/ACSBG2,7,0.3510960330109943
BP,GO:0032204,regulation of telomere maintenance,4/799,80/18723,0.446834363455653,0.998218647800516,0.998218647800516,PKIB/XRCC1/ERCC4/MAPK3,4,0.34985343518646317
BP,GO:0032272,negative regulation of protein polymerization,4/799,80/18723,0.446834363455653,0.998218647800516,0.998218647800516,KANK1/CAPZB/FLII/CAPZA3,4,0.34985343518646317
BP,GO:0018212,peptidyl-tyrosine modification,17/799,378/18723,0.447399161759317,0.998218647800516,0.998218647800516,STAP1/SH3BP5/DYRK4/APP/MAP2K5/MAP2K2/CLK4/MAPK3/HSF1/FER/FLT1/IL7/GPRC5B/PRKCE/PRKCZ/ACE/ARL2BP,17,0.34930483392656875
BP,GO:0050773,regulation of dendrite development,5/799,103/18723,0.449788217801837,0.998218647800516,0.998218647800516,BCL11A/ELAVL4/ILK/DCC/RAB21,5,0.34699192509128357
BP,GO:0010876,lipid localization,20/799,448/18723,0.450476357710052,0.998218647800516,0.998218647800516,PRELID2/MEST/APOB/SELENOM/ZFYVE1/OSBPL1A/PLSCR2/ACSL5/PDZD8/SLC27A5/C3/ANO3/ACSL1/STARD10/ACE/ABCA10/EHD1/OSBPL10/SCP2D1/PROCA1,20,0.34632799710555934
BP,GO:1905039,carboxylic acid transmembrane transport,7/799,149/18723,0.452525564502933,0.998218647800516,0.998218647800516,SLC38A6/SLC1A2/ACSL5/SLC27A5/SLC38A9/ACSL1/SLC38A7,7,0.3443568811903947
BP,GO:0006826,iron ion transport,3/799,58/18723,0.452633261209843,0.998218647800516,0.998218647800516,FLVCR2/SLC25A37/FTH1,3,0.3442535356019251
BP,GO:0007131,reciprocal meiotic recombination,3/799,58/18723,0.452633261209843,0.998218647800516,0.998218647800516,RAD51D/RAD21/ERCC4,3,0.3442535356019251
BP,GO:0009161,ribonucleoside monophosphate metabolic process,3/799,58/18723,0.452633261209843,0.998218647800516,0.998218647800516,NT5C2/ADK/UCK2,3,0.3442535356019251
BP,GO:0010043,response to zinc ion,3/799,58/18723,0.452633261209843,0.998218647800516,0.998218647800516,PLN/S100A8/SLC39A13,3,0.3442535356019251
BP,GO:0140527,reciprocal homologous recombination,3/799,58/18723,0.452633261209843,0.998218647800516,0.998218647800516,RAD51D/RAD21/ERCC4,3,0.3442535356019251
BP,GO:2000649,regulation of sodium ion transmembrane transporter activity,3/799,58/18723,0.452633261209843,0.998218647800516,0.998218647800516,PRKCE/UTRN/RANGRF,3,0.3442535356019251
BP,GO:2001244,positive regulation of intrinsic apoptotic signaling pathway,3/799,58/18723,0.452633261209843,0.998218647800516,0.998218647800516,SOD1/S100A8/UBB,3,0.3442535356019251
BP,GO:0140014,mitotic nuclear division,13/799,287/18723,0.453123982598071,0.998218647800516,0.998218647800516,RAD21L1/PKMYT1/MIS12/TOM1L1/MAD1L1/RAD21/ANKRD53/CDC14A/UBE2DNL/KIF2C/KIF15/CUL3/CUL9,13,0.3437829512077773
BP,GO:0032868,response to insulin,12/799,264/18723,0.4533428369132,0.998218647800516,0.998218647800516,SNX5/PLN/KANK1/HADH/GNAI2/SESN3/FER/PKM/PRKCZ/TSC1/LPIN1/HDAC9,12,0.34357324199128486
BP,GO:1903131,mononuclear cell differentiation,19/799,426/18723,0.455049641982072,0.998218647800516,0.998218647800516,LMBR1L/ZMIZ1/PBX1/CD19/ZBTB1/AZI2/GPR18/HLA-DRB1/CDK6/SOD1/HOXA7/RORA/IL7/PRKCZ/TSC1/METTL3/HDAC9/ZNF683/DCAF1,19,0.34194122298491275
BP,GO:0010833,telomere maintenance via telomere lengthening,4/799,81/18723,0.456338790333188,0.998218647800516,0.998218647800516,PKIB/ERCC4/MAPK3/NHP2,4,0.3407126131654655
BP,GO:1903533,regulation of protein targeting,4/799,81/18723,0.456338790333188,0.998218647800516,0.998218647800516,HPCA/HSPA1L/PINK1/UBL4B,4,0.3407126131654655
BP,GO:0002467,germinal center formation,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,MEF2C,1,0.3400113333685272
BP,GO:0002756,MyD88-independent toll-like receptor signaling pathway,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,PRKCE,1,0.3400113333685272
BP,GO:0002864,regulation of acute inflammatory response to antigenic stimulus,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,C3,1,0.3400113333685272
BP,GO:0006999,nuclear pore organization,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,NUP35,1,0.3400113333685272
BP,GO:0007638,mechanosensory behavior,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,NRXN1,1,0.3400113333685272
BP,GO:0009130,pyrimidine nucleoside monophosphate biosynthetic process,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,UCK2,1,0.3400113333685272
BP,GO:0009158,ribonucleoside monophosphate catabolic process,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,NT5C2,1,0.3400113333685272
BP,GO:0009173,pyrimidine ribonucleoside monophosphate metabolic process,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,UCK2,1,0.3400113333685272
BP,GO:0009214,cyclic nucleotide catabolic process,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,PDE1A,1,0.3400113333685272
BP,GO:0010457,centriole-centriole cohesion,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,ODF2,1,0.3400113333685272
BP,GO:0010771,negative regulation of cell morphogenesis involved in differentiation,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,KANK1,1,0.3400113333685272
BP,GO:0014874,response to stimulus involved in regulation of muscle adaptation,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,SGCA,1,0.3400113333685272
BP,GO:0015074,DNA integration,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,ZNF91,1,0.3400113333685272
BP,GO:0030007,cellular potassium ion homeostasis,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,ATP1B3,1,0.3400113333685272
BP,GO:0030049,muscle filament sliding,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,MYL6B,1,0.3400113333685272
BP,GO:0030948,negative regulation of vascular endothelial growth factor receptor signaling pathway,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,HGS,1,0.3400113333685272
BP,GO:0033169,histone H3-K9 demethylation,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,PHF2,1,0.3400113333685272
BP,GO:0033605,positive regulation of catecholamine secretion,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,PINK1,1,0.3400113333685272
BP,GO:0034616,response to laminar fluid shear stress,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,MAP2K5,1,0.3400113333685272
BP,GO:0035630,bone mineralization involved in bone maturation,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,PHOSPHO1,1,0.3400113333685272
BP,GO:0035791,platelet-derived growth factor receptor-beta signaling pathway,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,HIP1,1,0.3400113333685272
BP,GO:0036295,cellular response to increased oxygen levels,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,ATP6V1A,1,0.3400113333685272
BP,GO:0036444,calcium import into the mitochondrion,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,VDAC1,1,0.3400113333685272
BP,GO:0043144,sno(s)RNA processing,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,FBL,1,0.3400113333685272
BP,GO:0043374,"CD8-positive, alpha-beta T cell differentiation",1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,GPR18,1,0.3400113333685272
BP,GO:0043650,dicarboxylic acid biosynthetic process,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,GOT1L1,1,0.3400113333685272
BP,GO:0043951,negative regulation of cAMP-mediated signaling,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,OPRL1,1,0.3400113333685272
BP,GO:0045579,positive regulation of B cell differentiation,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,IL7,1,0.3400113333685272
BP,GO:0045837,negative regulation of membrane potential,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,MAPT,1,0.3400113333685272
BP,GO:0046049,UMP metabolic process,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,UCK2,1,0.3400113333685272
BP,GO:0048148,behavioral response to cocaine,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,SDK1,1,0.3400113333685272
BP,GO:0050966,detection of mechanical stimulus involved in sensory perception of pain,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,BACE1,1,0.3400113333685272
BP,GO:0051764,actin crosslink formation,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,LCP1,1,0.3400113333685272
BP,GO:0060081,membrane hyperpolarization,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,PRKCZ,1,0.3400113333685272
BP,GO:0060088,auditory receptor cell stereocilium organization,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,SOD1,1,0.3400113333685272
BP,GO:0060576,intestinal epithelial cell development,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,KLF5,1,0.3400113333685272
BP,GO:0070278,extracellular matrix constituent secretion,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,ADTRP,1,0.3400113333685272
BP,GO:0070986,left/right axis specification,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,IFT172,1,0.3400113333685272
BP,GO:0071236,cellular response to antibiotic,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,MEF2C,1,0.3400113333685272
BP,GO:0071415,cellular response to purine-containing compound,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,CASQ2,1,0.3400113333685272
BP,GO:0072160,nephron tubule epithelial cell differentiation,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,MEF2C,1,0.3400113333685272
BP,GO:0072176,nephric duct development,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,GREB1L,1,0.3400113333685272
BP,GO:0090128,regulation of synapse maturation,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,NRXN1,1,0.3400113333685272
BP,GO:0098734,macromolecule depalmitoylation,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,LYPLA1,1,0.3400113333685272
BP,GO:1900025,negative regulation of substrate adhesion-dependent cell spreading,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,KANK1,1,0.3400113333685272
BP,GO:1900037,regulation of cellular response to hypoxia,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,PINK1,1,0.3400113333685272
BP,GO:1901077,regulation of relaxation of muscle,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,PLN,1,0.3400113333685272
BP,GO:1901678,iron coordination entity transport,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,FLVCR2,1,0.3400113333685272
BP,GO:1901857,positive regulation of cellular respiration,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,PINK1,1,0.3400113333685272
BP,GO:1902036,regulation of hematopoietic stem cell differentiation,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,METTL3,1,0.3400113333685272
BP,GO:1903894,regulation of IRE1-mediated unfolded protein response,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,AGR2,1,0.3400113333685272
BP,GO:1905049,negative regulation of metallopeptidase activity,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,TIMP2,1,0.3400113333685272
BP,GO:1905208,negative regulation of cardiocyte differentiation,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,SOX6,1,0.3400113333685272
BP,GO:2001171,positive regulation of ATP biosynthetic process,1/799,14/18723,0.457076261576354,0.998218647800516,0.998218647800516,PINK1,1,0.3400113333685272
BP,GO:0097193,intrinsic apoptotic signaling pathway,13/799,288/18723,0.458135955085492,0.998218647800516,0.998218647800516,SELENOK/CUL2/SOD1/S100A8/RTKN2/BAG5/GPX1/BCL2L1/CUL3/NDUFA13/GSKIP/PINK1/UBB,13,0.3390056229096545
BP,GO:0045621,positive regulation of lymphocyte differentiation,5/799,104/18723,0.458155037582807,0.998218647800516,0.998218647800516,ZMIZ1/ZBTB1/HLA-DRB1/IL7/PRKCZ,5,0.33898753384547653
BP,GO:1901890,positive regulation of cell junction assembly,5/799,104/18723,0.458155037582807,0.998218647800516,0.998218647800516,NRXN1/S100A10/TSC1/LRRTM3/GRID2,5,0.33898753384547653
BP,GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,2/799,36/18723,0.458269640833177,0.998218647800516,0.998218647800516,HLA-DRB5/HLA-DRB1,2,0.33887891267741865
BP,GO:0003352,regulation of cilium movement,2/799,36/18723,0.458269640833177,0.998218647800516,0.998218647800516,IQCF1/TPPP2,2,0.33887891267741865
BP,GO:0007031,peroxisome organization,2/799,36/18723,0.458269640833177,0.998218647800516,0.998218647800516,PEX5/ACOT8,2,0.33887891267741865
BP,GO:0010762,regulation of fibroblast migration,2/799,36/18723,0.458269640833177,0.998218647800516,0.998218647800516,FER/PRKCE,2,0.33887891267741865
BP,GO:0017004,cytochrome complex assembly,2/799,36/18723,0.458269640833177,0.998218647800516,0.998218647800516,PET100/COX20,2,0.33887891267741865
BP,GO:0044743,protein transmembrane import into intracellular organelle,2/799,36/18723,0.458269640833177,0.998218647800516,0.998218647800516,PEX5/TOMM20L,2,0.33887891267741865
BP,GO:0045742,positive regulation of epidermal growth factor receptor signaling pathway,2/799,36/18723,0.458269640833177,0.998218647800516,0.998218647800516,AGR2/HIP1,2,0.33887891267741865
BP,GO:0071402,cellular response to lipoprotein particle stimulus,2/799,36/18723,0.458269640833177,0.998218647800516,0.998218647800516,CDH13/ADTRP,2,0.33887891267741865
BP,GO:1903539,protein localization to postsynaptic membrane,2/799,36/18723,0.458269640833177,0.998218647800516,0.998218647800516,PRKCZ/MAPK10,2,0.33887891267741865
BP,GO:0097191,extrinsic apoptotic signaling pathway,10/799,219/18723,0.459266807803993,0.998218647800516,0.998218647800516,PPP2R1B/RNF41/PSME3/MAP2K5/IL7/GPX1/FEM1B/BCL2L1/NDUFA13/BCL2L14,10,0.33793494084043446
BP,GO:1903825,organic acid transmembrane transport,7/799,150/18723,0.459476195372514,0.998218647800516,0.998218647800516,SLC38A6/SLC1A2/ACSL5/SLC27A5/SLC38A9/ACSL1/SLC38A7,7,0.3377369837036773
BP,GO:0043393,regulation of protein binding,9/799,196/18723,0.459490713783521,0.998218647800516,0.998218647800516,MAPK8/MAPRE3/APP/TFIP11/MAPK3/HSF1/AKTIP/SLPI/ACE,9,0.3377232611947946
BP,GO:0019932,second-messenger-mediated signaling,14/799,312/18723,0.462488749735594,0.998218647800516,0.998218647800516,CASQ2/INSL3/SELENOK/OPRL1/PLN/CDH13/ITPR3/TCP11/ANK2/MAPT/HPCA/NDNF/PPP3CC/CAP1,14,0.3348988272215481
BP,GO:0033013,tetrapyrrole metabolic process,3/799,59/18723,0.463824118620019,0.998218647800516,0.998218647800516,HMOX2/SUCLA2/SRRD,3,0.3336466720170394
BP,GO:2001258,negative regulation of cation channel activity,3/799,59/18723,0.463824118620019,0.998218647800516,0.998218647800516,CASQ2/OPRL1/CBARP,3,0.3336466720170394
BP,GO:0043543,protein acylation,11/799,243/18723,0.464409399653279,0.998218647800516,0.998218647800516,SELENOK/CDYL/SGF29/PPM1A/KANSL1/MAPT/KAT5/MAPK3/TAF10/ZDHHC19/GLUL,11,0.33309899871761856
BP,GO:0097529,myeloid leukocyte migration,10/799,220/18723,0.465004385199979,0.998218647800516,0.998218647800516,DPP4/STAP1/PPIB/WDR1/MAPK3/FLT1/S100A8/AKIRIN1/MSMP/DDT,10,0.33254295149892155
BP,GO:0071248,cellular response to metal ion,9/799,197/18723,0.465554697387784,0.998218647800516,0.998218647800516,MAPK8/APP/MEF2C/MAPK3/SOD1/HSF1/HPCA/BACE1/ENDOG,9,0.33202928701738305
BP,GO:0051052,regulation of DNA metabolic process,16/799,359/18723,0.465662031227901,0.998218647800516,0.998218647800516,TEX15/MAPT-AS1/PKIB/SPIRE1/TFIP11/XRCC1/APLF/UBE2N/ERCC4/MAPK3/HSF1/ARID2/RNF168/ZNF91/ENDOG/OTUB2,16,0.3319291717740497
BP,GO:0045619,regulation of lymphocyte differentiation,8/799,174/18723,0.466035818565,0.998218647800516,0.998218647800516,ZMIZ1/ZBTB1/HLA-DRB1/SOD1/IL7/PRKCZ/METTL3/ZNF683,8,0.3315807030367807
BP,GO:0000041,transition metal ion transport,5/799,105/18723,0.466485458394861,0.998218647800516,0.998218647800516,FLVCR2/SLC31A2/SLC39A13/SLC25A37/FTH1,5,0.3311618898323835
BP,GO:0016079,synaptic vesicle exocytosis,5/799,105/18723,0.466485458394861,0.998218647800516,0.998218647800516,SNAP23/PPFIA2/DOC2A/BACE1/UNC13C,5,0.3311618898323835
BP,GO:0040029,"regulation of gene expression, epigenetic",5/799,105/18723,0.466485458394861,0.998218647800516,0.998218647800516,ZMIZ1/CDYL/PHF2/GPX1/METTL3,5,0.3311618898323835
BP,GO:0120034,positive regulation of plasma membrane bounded cell projection assembly,5/799,105/18723,0.466485458394861,0.998218647800516,0.998218647800516,ZMYND10/ARHGAP35/SAXO1/AKIRIN1/FUZ,5,0.3311618898323835
BP,GO:2001022,positive regulation of response to DNA damage stimulus,5/799,105/18723,0.466485458394861,0.998218647800516,0.998218647800516,SPIRE1/XRCC1/UBE2N/ARID2/RNF168,5,0.3311618898323835
BP,GO:0006639,acylglycerol metabolic process,6/799,128/18723,0.46660094495718,0.998218647800516,0.998218647800516,APOB/SLC27A5/C3/ACSL1/GPX1/LPIN1,6,0.3310543860110331
BP,GO:0071375,cellular response to peptide hormone stimulus,13/799,290/18723,0.468143927678445,0.998218647800516,0.998218647800516,SNX5/KANK1/MBD5/GNAI2/HSF1/SESN3/FER/PKM/RANGAP1/PRKCZ/CDC5L/LPIN1/HDAC9,13,0.32962060550091726
BP,GO:0008406,gonad development,10/799,221/18723,0.470731597392378,0.998218647800516,0.998218647800516,INSL3/KLHL10/SOD1/PRDX4/SRD5A2/BCL2L1/ADAM29/RNF38/MEA1/UBB,10,0.32722664912789223
BP,GO:0006904,vesicle docking involved in exocytosis,2/799,37/18723,0.472532814966305,0.998218647800516,0.998218647800516,VTI1B/UNC13C,2,0.3255680265961215
BP,GO:0014904,myotube cell development,2/799,37/18723,0.472532814966305,0.998218647800516,0.998218647800516,GPX1/HDAC9,2,0.3255680265961215
BP,GO:0040036,regulation of fibroblast growth factor receptor signaling pathway,2/799,37/18723,0.472532814966305,0.998218647800516,0.998218647800516,SULF1/FUZ,2,0.3255680265961215
BP,GO:0042178,xenobiotic catabolic process,2/799,37/18723,0.472532814966305,0.998218647800516,0.998218647800516,CYP2R1/ACSL1,2,0.3255680265961215
BP,GO:0050775,positive regulation of dendrite morphogenesis,2/799,37/18723,0.472532814966305,0.998218647800516,0.998218647800516,ILK/RAB21,2,0.3255680265961215
BP,GO:0060428,lung epithelium development,2/799,37/18723,0.472532814966305,0.998218647800516,0.998218647800516,AGR2/AIMP2,2,0.3255680265961215
BP,GO:0062237,protein localization to postsynapse,2/799,37/18723,0.472532814966305,0.998218647800516,0.998218647800516,PRKCZ/MAPK10,2,0.3255680265961215
BP,GO:0071985,multivesicular body sorting pathway,2/799,37/18723,0.472532814966305,0.998218647800516,0.998218647800516,RAB27B/UBXN6,2,0.3255680265961215
BP,GO:0090218,positive regulation of lipid kinase activity,2/799,37/18723,0.472532814966305,0.998218647800516,0.998218647800516,CD19/FLT1,2,0.3255680265961215
BP,GO:1900077,negative regulation of cellular response to insulin stimulus,2/799,37/18723,0.472532814966305,0.998218647800516,0.998218647800516,KANK1/PRKCZ,2,0.3255680265961215
BP,GO:1904358,positive regulation of telomere maintenance via telomere lengthening,2/799,37/18723,0.472532814966305,0.998218647800516,0.998218647800516,PKIB/MAPK3,2,0.3255680265961215
BP,GO:0090501,RNA phosphodiester bond hydrolysis,7/799,152/18723,0.473318188331904,0.998218647800516,0.998218647800516,PNLDC1/POLR2I/ERI3/RPP38/ISG20L2/NHP2/ENDOG,7,0.324846806454447
BP,GO:0098754,detoxification,7/799,152/18723,0.473318188331904,0.998218647800516,0.998218647800516,SELENOW/SOD1/PRDX4/TXNDC2/TXN/GPX1/GSTK1,7,0.324846806454447
BP,GO:0006022,aminoglycan metabolic process,6/799,129/18723,0.474107511841878,0.998218647800516,0.998218647800516,XYLT2/DSE/ITIH3/SPAM1/ITIH4/NDNF,6,0.32412316358922355
BP,GO:0006638,neutral lipid metabolic process,6/799,129/18723,0.474107511841878,0.998218647800516,0.998218647800516,APOB/SLC27A5/C3/ACSL1/GPX1/LPIN1,6,0.32412316358922355
