ONTOLOGY,ID,Description,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,GeneRatio
BP,GO:0006865,amino acid transport,143/18723,0.0004365059878486,0.0346962551455659,0.0311407053648883,SLC7A4/SLC25A29/CCK/SLC7A5/PRAF2/SLC3A2/SLC7A2/SLC1A6/GJA1/SLC47A1/SERINC5,11,11/426
BP,GO:0045737,positive regulation of cyclin-dependent protein serine/threonine kinase activity,29/18723,0.0004506007161761,0.0346962551455659,0.0311407053648883,ADAM17/CKS2/PKD1/AKT1/SRC,5,5/426
BP,GO:1902175,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,29/18723,0.0004506007161761,0.0346962551455659,0.0311407053648883,PINK1/NME5/TRAP1/AKT1/P4HB,5,5/426
BP,GO:0019218,regulation of steroid metabolic process,100/18723,0.0004596060180637,0.0347219338929683,0.0311637526448798,CLCN2/STUB1/DKK3/NR0B1/APOA1/DHH/STAR/DHCR7/EGR1,9,9/426
BP,GO:0042445,hormone metabolic process,218/18723,0.0004915003400981,0.0364438400324623,0.0327092039199817,PCSK6/CLCN2/STUB1/HSD17B12/DKK3/STAR/PCSK2/AKR1B1/DHCR7/RDH11/CHST9/ATP6AP2/EGR1/COMT,14,14/426
BP,GO:0008631,intrinsic apoptotic signaling pathway in response to oxidative stress,45/18723,0.0005146987710634,0.0370165087335125,0.0332231875535548,STK24/PINK1/NME5/TRAP1/AKT1/P4HB,6,6/426
BP,GO:0098656,anion transmembrane transport,245/18723,0.0005177134088603,0.0370165087335125,0.0332231875535548,SLC25A29/SLC4A2/SLC7A5/PRAF2/SLC3A2/SLC7A2/SLC1A6/SLC4A5/SLC25A5/SLC16A3/VDAC3/GJA1/SLC25A6/SLC47A1/SLC16A1,15,15/426
BP,GO:0009132,nucleoside diphosphate metabolic process,124/18723,0.0005437209508779,0.0381678886884548,0.0342565781540525,GAPDH/ENTPD6/DDIT4/APP/LDHA/NT5E/NME5/PKM/TPI1/GUK1,10,10/426
BP,GO:2001233,regulation of apoptotic signaling pathway,356/18723,0.0005528815044781,0.0381678886884548,0.0342565781540525,UBB/PRELID1/BECN1/MIF/PINK1/MAZ/PRDX2/PPP1CA/FGFR1/NME5/TRAP1/AKT1/P4HB/SLC25A5/ACKR3/NCK2/SRC/IFI6/G0S2,19,19/426
BP,GO:0006979,response to oxidative stress,446/18723,0.0006073506802523,0.0406454734022193,0.0364802687300007,PRDX1/STK24/BECN1/PINK1/HSF1/BRF2/SELENOK/PRDX2/IDH1/APP/LDHA/SOD3/GPX4/NME5/TRAP1/AKT1/P4HB/STAR/DHCR24/NDUFB4/AXL/SRC,22,22/426
BP,GO:1905039,carboxylic acid transmembrane transport,149/18723,0.0006177728697614,0.0406454734022193,0.0364802687300007,SLC7A4/SLC25A29/SLC7A5/PRAF2/SLC3A2/AKT1/SLC7A2/SLC1A6/SLC16A3/SLC47A1/SLC16A1,11,11/426
