Gene,CTRL,Disease
AC124657.1,0.005811977351280937,0.012977710645206302
AC124784.1,0.0,0.0
AC124798.1,0.08849922354537768,0.07608118806765186
AC124804.1,0.0,0.0
AC124854.1,0.0,0.001824769107817947
AC124856.1,0.0,0.0
AC124864.2,0.0029847697812085306,0.0
AC124944.1,0.0,0.0009556109776320668
AC124944.2,0.0,0.0001447036365696478
AC124944.3,0.015163754578818568,0.021172748198691634
AC124947.1,0.002698073837913261,0.001181262922898836
AC124947.2,0.42220340870973877,0.5488784180736102
AC125232.1,0.007273931928228801,0.008118207589860508
AC125238.1,0.0,0.0
AC125238.2,0.0,0.0
AC125257.1,0.10048313098481192,0.11902001016717434
AC125257.2,0.0,0.0007909876032006183
AC125421.1,0.0,0.0
AC125421.2,0.0,0.00027683701629961166
AC125437.1,0.0025744177470093275,0.004362765972094679
AC125437.2,0.001434873900030951,0.0022392118856347488
AC125494.1,0.0,0.0029650217153569364
AC125494.2,0.0,0.0
AC125494.3,0.005003106113520471,0.0007414723157146876
AC125603.1,0.0,0.0015336688416065986
AC125603.2,0.0,0.0003390046046876
AC125611.1,0.002568363238737976,0.0
AC125611.2,0.01756267535152377,0.00636434943012534
AC125611.3,0.0,0.0010595344472398803
AC125611.4,0.005770493705724393,0.005007770383313692
AC125613.1,0.0011491131322539107,0.002450611921516202
AC125616.1,0.004016850557269559,0.007093145906344578
AC125618.1,0.043888252600482014,0.044919724410959205
AC125634.1,0.03844661396084197,0.1120171538099193
AC125793.1,0.0,0.0002942462727477846
AC125807.2,0.0,0.0
AC126118.1,0.0,0.0001457002881646489
AC126124.1,0.0013538986530002629,0.0
AC126175.1,0.049844108433271216,0.0880263223107361
AC126177.1,0.011149645644886061,0.007319536969498728
AC126177.2,0.0,0.0
AC126177.6,0.028364109585281603,0.0028794286031015993
AC126177.7,0.018290247039026257,0.01541913859398999
AC126178.1,0.0011938979294789896,0.0022806137158066005
AC126283.1,0.09901288859930855,0.12159218428063596
AC126323.1,0.6160094071425721,0.14953209242640186
AC126323.2,0.15906706250259456,0.23889359954551664
AC126323.3,0.3913966550677192,0.139058224290129
AC126323.4,0.024408349260021712,0.0034587931731148106
AC126323.6,0.1707420450607445,0.20797451311567286
AC126365.1,0.0,0.0004902980611098014
AC126389.1,0.0009401653008850716,0.00023521184954687784
AC126474.1,0.0,0.0009663006202644987
AC126474.2,0.018087600279449924,0.016883445687114987
AC126544.1,0.010430138975900016,0.006558466066430751
AC126564.1,0.006260205341006443,0.0
AC126603.1,0.0009342303222490566,0.0002464244858054981
AC126614.1,0.042003960899840556,0.036065017050456456
AC126696.1,0.0,0.0
AC126696.3,0.00976372828032435,0.019350084581528926
AC126755.1,0.0,0.00010335189630747347
AC126763.1,0.0034411835143208043,0.0017275964586644227
AC126768.2,0.001029612153016391,0.00025754801061863344
AC126773.1,0.004456192807335802,0.0013770931437697156
AC126773.2,0.0005199252919520016,0.0011067843121792468
AC126773.4,0.003701249235465257,0.004359008555014596
AC126915.2,0.0,0.0
AC127002.1,0.018261709948172687,0.01664010561149108
AC127024.1,0.0,0.0007182344200044081
AC127024.2,0.0032020087947992938,0.0015760498774753306
AC127024.3,0.012717145471290395,0.004833798811413239
AC127024.4,0.009640663795409683,0.015317255299920908
AC127024.5,0.017213446558749606,0.0476743298370532
AC127024.6,0.0,0.00035137492092935404
AC127024.8,0.06433205056225592,0.026815890655098075
AC127070.1,0.2854754114619091,0.2887197125806195
AC127070.2,0.01044437193601939,0.0051707303087837895
AC127070.3,0.0,0.0
AC127070.4,0.00447179413295093,0.002994276659631334
AC127071.1,0.008045152655032212,0.007087416525599926
AC127071.2,0.0,0.0
AC127164.1,0.006655006988986285,0.00416614761346557
AC127381.2,0.0010865513141161255,0.0
AC127383.1,0.0,0.001092041809868218
AC127459.2,0.015136223888374776,0.019548726037619882
AC127496.1,0.0027006229926441103,0.0046506218875166285
AC127496.5,0.0,0.0005964028599926264
AC127496.6,0.0,0.00022816698686886996
AC127496.7,0.006202336694765813,0.00043078103631608017
AC127502.1,0.030284869993579277,0.060332244685258954
AC127502.2,0.0013805872394958218,0.01125342544716889
AC127502.3,0.0,0.0038076665128579457
AC127521.1,0.0,0.0
AC127526.1,0.0,0.0
AC127526.2,0.0,0.0
AC127526.3,0.007768293336568679,0.001949036968296412
AC127537.1,0.0,0.0010831305609787238
AC127540.1,0.003978137712719873,0.00028638967941127253
AC127894.1,0.0,0.0006874774301513632
AC128657.1,0.0014713713431699683,0.0004026013151891492
AC128685.1,0.0,0.005603807021329494
AC128687.1,0.0,0.0
AC128687.2,0.019142929265565652,0.06078452979946308
AC128688.1,0.0,0.0
AC128688.2,0.0021756593706701135,0.003033173184718341
AC128689.1,0.0,0.0006623230340370805
AC128707.1,0.011662918748861849,0.011452009787678503
AC128709.1,0.007910838708563918,0.006984919712494437
AC128709.2,0.0,0.0
AC128709.3,0.0038218754081043587,0.005373815182473665
AC128714.1,0.0,0.0
AC128716.1,0.001825078341610945,0.0
AC129492.1,0.0,0.0004414026713946579
AC129492.2,0.0,0.000729843699232177
AC129492.4,0.02415548601378457,0.02834604548191334
AC129492.6,0.0,0.0
AC129502.1,0.0019393797699825237,0.0007428881000347003
AC129507.1,0.0,0.004296045148845959
AC129507.2,0.0,0.0013320628428220077
AC129507.4,0.0015944840978579836,0.0003697801844405473
AC129510.2,0.0,0.0
AC129807.1,0.005474228418170665,0.0029904706190148895
AC129850.1,0.0,0.0
AC129915.3,0.012832956700825638,0.02354508519597022
AC130304.1,0.0,0.0001970687898494444
AC130324.1,0.0038026383725264126,0.004720687405365433
AC130324.2,0.0,0.0
AC130324.3,0.0,0.007234461980379183
AC130343.2,0.04574966994727439,0.09788572271392933
AC130371.1,0.006915721260321921,0.008501651728853823
AC130371.2,0.0,0.0
AC130404.1,0.0,0.0
AC130456.2,0.0,0.00024319926018899195
AC130456.3,0.0,0.002403448039969798
AC130456.5,0.0,0.00040905820773037485
AC130464.1,0.0,0.0
AC130466.1,0.0,0.00046866189542788764
AC130650.1,0.0014574460604224297,0.003760556392434636
AC130650.2,0.019159984085375947,0.021264267893114218
AC130651.1,0.0,0.0
AC130686.1,0.0,0.0004703468163239601
AC130689.1,0.0,0.0011599798479899081
AC130709.1,0.0,0.0
AC130710.1,0.0,0.0029574468973335905
AC130895.1,0.0024561141445883262,0.005913144495354173
AC131009.1,0.028427302147241193,0.04094681869859408
AC131009.2,0.0,0.0
AC131009.3,0.05825730804693018,0.0608850074004431
AC131009.4,0.0,0.0037790564284189737
AC131025.1,0.0113441107209417,0.01382469445446621
AC131094.1,0.00260107203511167,0.011882531104524084
AC131097.1,0.0,0.0003533927326064164
AC131097.2,0.0,0.002182436184885457
AC131097.3,0.0006838532465469004,0.0
AC131157.1,0.007091966839542204,0.003651751004960337
AC131159.1,0.008290291693459498,0.004470730111933585
AC131182.1,0.004749715404927704,0.0010563594493400625
AC131206.1,0.6852503388595312,0.5400305664751421
AC131210.1,0.0,0.00018402666442947604
AC131211.1,0.004609339886424491,0.0015986894953609668
AC131212.1,0.001131653786463907,0.0020050117683753947
AC131212.3,0.0021739706875665756,0.004143463445243698
AC131212.4,0.0,0.0012436606692740823
AC131235.1,0.006421569087208847,0.010975496361547796
AC131235.3,0.01316692849731064,0.016081196223173017
AC131235.4,0.006563722578732925,0.000464620528670328
AC131238.1,0.0,0.000722006565791951
AC131254.1,0.0,0.0012544079640456729
AC131254.3,0.0,0.0018808919707427485
AC131274.1,0.009646543363803186,0.0038586643888957077
AC131274.2,0.0,0.00011682630378088564
AC131274.3,0.010076591260885719,0.0011528024017651516
AC131274.4,0.0,0.004399652314533642
AC131280.1,0.0077554537140872475,0.0032109371079770558
AC131281.1,0.0,0.0009115293061603657
AC131391.1,0.0012029723220829582,0.0
AC131392.1,0.03791900428274843,0.030934149819384662
AC131532.1,0.0,0.0011967495415272666
AC131571.1,0.0064246223852155275,0.0027746373955740223
AC131649.1,0.02927756468102706,0.036603410994455444
AC131649.2,0.010063873275094816,0.003149194318351646
AC131934.1,0.002769924309453279,0.0011129656850363838
AC131953.1,0.0,0.009500818030933942
AC131956.1,0.0012029723220829582,0.0015635898650306612
AC131956.2,0.025827432582475815,0.02068251639905811
AC131971.1,0.005938096893087087,0.0027868605121971657
AC132008.1,0.0,0.0
AC132008.2,0.07539622697949538,0.06817741832726892
AC132154.1,0.0,0.0
AC132192.2,0.09330508096369143,0.04041083837321012
AC132219.1,0.0,0.00019705469483640478
AC132219.2,0.0,0.001977578725544101
AC132807.2,0.0,0.00019590360709117026
AC132812.1,0.008134059188236608,0.0009352592586247443
AC132825.1,0.005909752766259373,0.0007140283590817015
AC132825.3,0.003913090685264864,0.005336666994670202
AC132825.4,0.04418497685313311,0.043015533204293445
AC132872.1,0.015806218303872292,0.02766759304565264
AC132872.2,0.0073092510163408455,0.004053341975840207
AC132872.3,0.0,0.0
AC132872.4,0.0,0.0008703712385109527
AC132938.1,0.007334031785708086,0.003125293691041903
AC132938.2,0.0,0.002059873048214516
AC132938.3,0.03348344571351881,0.048692999881611375
AC132938.4,0.0,0.002316959068395784
AC132938.5,0.0,0.0
AC132942.1,0.0010476924264984694,0.006493408208987422
AC133041.1,0.0,0.00029934687261964693
AC133065.2,0.0,0.0004067601058751437
AC133106.1,0.006711828752544544,0.03020148150583187
AC133134.1,0.14629495141044277,0.1269970051461313
AC133435.1,0.0009763317322683514,0.0
AC133473.1,0.0016387122998907692,0.0007328108788694584
AC133480.1,0.0,0.0
AC133485.1,0.0009216127944884964,0.0009555880115609695
AC133485.2,0.020498911697327708,0.00669912920328316
AC133485.3,0.0,0.00020097159536560494
AC133485.5,0.0007089983906787306,0.0013032366996093298
AC133528.1,0.0,0.0006814175730975006
AC133548.1,0.0,0.0017279985673385716
AC133548.2,0.5950494283642572,0.6884818228396881
AC133550.1,0.0,0.014848726607919593
AC133550.2,0.008296156237346503,0.01977072163340591
AC133552.1,0.17416273292381296,0.1932844370812265
AC133552.2,0.013130231492736661,0.017348106967886554
AC133552.3,0.02214679296317458,0.022049682919655277
AC133552.4,0.0058901629017022,0.0045818309530987885
AC133552.5,0.45032670085378534,0.7040614947656942
AC133555.3,0.0,0.0014994495578580344
AC133561.1,0.013226998876442402,0.021970713631744018
AC133561.2,0.009170461689687125,0.007518729325622742
AC133561.4,0.0,0.013268259760378875
AC133565.1,0.0,0.004439499077357618
AC133634.1,0.0,0.00116783174272818
AC133637.1,0.0,0.00016209439348250078
AC133644.3,0.0,0.0
AC133681.1,0.007815247008212909,0.010541682512541955
AC133785.1,0.0014476332362282727,0.000624217546161689
AC133794.1,0.08212878668166718,0.07923880868820918
AC133865.1,0.0,0.0
AC133919.1,0.0026122516103792063,0.04597197353944291
AC133919.2,0.0,0.0003118188082749512
AC133963.1,0.10617777362133227,0.07874692679164853
AC134026.1,0.0,0.00018019225663682393
AC134043.1,0.002356262720013735,0.0014928388796463807
AC134043.2,0.0010715327482778833,0.0015674079898117103
AC134050.1,0.0,0.0
AC134312.2,0.0,0.0
AC134312.5,0.0,0.00024917073698660987
AC134312.6,0.0011938979294789896,0.0
AC134349.1,0.0,0.0005131309791187488
AC134349.2,0.007763361732498418,0.00034091830485184836
AC134407.1,0.0,0.0011455108170722473
AC134407.2,0.005772799706973311,0.00773453226780108
AC134407.3,0.003711772539564931,0.0033821516340451527
AC134508.1,0.0,0.0
AC134682.1,0.011944068740177557,0.01737014975579392
AC134698.1,0.0024022897833721976,0.0020923856308927465
AC134698.4,0.008735652970113895,0.0018530698251303902
AC134772.1,0.0,0.008190058906759735
AC134775.1,0.0032693711271535,0.0004900218303919719
AC134879.3,0.0,0.0
AC134978.1,0.00679031060725892,0.011874286165323246
AC134980.1,0.0,0.0
AC134980.2,0.001009098227323235,0.0010351703467227765
AC134980.3,0.0,0.0
AC135012.1,0.0007993642251205161,0.0024557665298264113
AC135012.2,0.1784436383946838,0.24728592196274327
AC135012.3,0.043584699551023856,0.08840141303520399
AC135048.1,0.06753230396874779,0.05469557880672087
AC135048.2,0.0,0.0021170359395442976
AC135048.3,0.003549255158774307,0.0046352168001902345
AC135048.4,0.0,0.0047417226061272025
AC135050.1,0.0,0.004148765126053199
AC135050.3,0.0,0.000662200070119058
AC135050.4,0.00903432711486005,0.005650753604142854
AC135050.5,0.006121322682772515,0.003840600015486067
AC135050.6,0.018050782651051735,0.030566022582403388
AC135050.7,0.0104755368843529,0.0017948055816176236
AC135068.1,0.0022375440820594198,0.0
AC135068.11,0.0,0.0
AC135068.5,0.0,0.0002170043436531756
AC135178.1,0.0,0.002304103431621581
AC135178.3,0.08320073170731682,0.06839105480798587
AC135178.4,0.0,0.00030844144891248077
AC135178.5,0.007875295609867794,0.00041435970063230456
AC135178.6,0.008549317926436227,0.003560218217259637
AC135279.1,0.003989608792717604,0.0012573236550393592
AC135279.2,0.0,0.00196789559277831
AC135279.3,0.011694826474450777,0.02872583015333307
AC135371.1,0.0,0.002043039292909337
AC135457.1,0.0,0.030242056368740753
AC135506.1,0.0,0.0001236830158875445
AC135507.1,0.0,0.00304167843204334
AC135507.2,0.0,0.0
AC135584.1,0.0026695876765562686,0.004171493471716828
AC135731.1,0.0,0.00016621901620553404
AC135803.1,0.0,0.0010986599675246692
AC135977.1,0.648349714001109,0.7055795251345445
AC135983.1,0.01147696398551914,0.017529773772807154
AC135983.2,0.06302198914724785,0.08700689939479489
AC135983.3,0.003924052342313372,0.005563159566708497
AC136188.1,0.0,0.018443890828675247
AC136285.1,0.0008854499467149225,0.00019021268055564405
AC136285.2,0.0031948028749363144,0.0
AC136424.1,0.0,0.0
AC136424.2,0.0,0.0
AC136428.2,0.0,0.0
AC136428.4,0.012756302767161762,0.010668658001607387
AC136443.3,0.0,0.0012799494330479444
AC136443.5,0.0,0.0
AC136469.2,0.05445969955531388,0.19990727230772545
AC136475.1,0.0016582917255173575,0.0010309026377961746
AC136475.10,0.0034643260217971546,0.008606665279972996
AC136475.2,0.0,0.0
AC136475.3,0.0,0.0013981451206725732
AC136475.5,0.0010715327482778833,0.0002716146671162216
AC136475.6,0.0020437231063492847,0.000692928566560004
AC136475.9,0.0,0.0
AC136489.1,0.0058501067291943055,0.00036097582749558343
AC136601.1,0.0,0.0
AC136604.1,0.004359988161625696,0.0008910830983369845
AC136604.2,0.005910812778209798,0.0042711724951630375
AC136604.3,0.010527217027016762,0.004139987821894129
AC136618.2,0.0,0.0
AC136621.1,0.01019110076308134,0.017291822813541316
AC136624.3,0.0,0.0
AC136628.1,0.004758673153395848,0.00013669131650522278
AC136628.2,0.0008562430972426896,0.004358828674898976
AC136628.3,0.0,0.0
AC136628.4,0.0,0.0
AC136632.1,0.1202269136708626,0.13377361191347975
AC136632.2,0.0042152035168863365,0.0039010287084162926
AC136759.1,0.0010654215674692983,0.00036570517545628684
AC136777.1,0.0,0.0
AC136944.3,0.004377628023639122,0.008646112610344344
AC136944.4,0.03271337477890789,0.06752622306251523
AC137499.1,0.0009509924299524437,0.0006643608911599136
AC137579.1,0.0,0.0
AC137579.2,0.0,0.0
AC137590.2,0.0,0.002007017930020387
AC137630.1,0.016880853642459726,0.02413676477326922
AC137630.2,0.017430323566405698,0.02999364100164715
AC137630.3,0.0033542792136187077,0.014996533185529954
AC137630.4,0.0,0.03314011558726249
AC137630.5,0.0,0.0005415542440566327
AC137695.1,0.0,0.0
AC137695.2,0.0,0.00043150663147015786
AC137723.1,0.0,0.00022442439418871957
AC137723.2,0.0,0.00015122865328338856
AC137735.1,0.0,0.0
AC137761.1,0.0,0.0
AC137767.1,0.4602991011471913,0.6959556118855701
AC137770.1,0.0,0.0
AC137800.1,0.0038525521113046187,0.0013420231101911768
AC137800.2,0.0,0.0
AC137810.1,0.0,0.0004960133254746693
AC137894.1,0.0,0.0008756804806254061
AC137932.1,0.001411065842454311,0.0051638803757643945
AC137932.2,0.0027666519884404768,0.00214059420614991
AC137932.3,0.0021028136761155397,0.0042838849937954756
AC137936.1,0.010680570896562255,0.005484861958142232
AC137936.2,0.0031671366310401547,0.002985376024077772
AC138024.1,0.005799009020034733,0.014137280238525349
AC138028.1,0.0,0.002175462749247033
AC138028.2,0.004198211773381475,0.010829396177875556
AC138028.4,0.0,0.0
AC138028.6,0.0,0.0
AC138035.1,0.004110967542374332,0.004373798776369164
AC138057.1,0.0,0.0
AC138058.1,0.0006632365029604415,0.001760163591054132
AC138089.1,0.0036873242537507358,0.0001511953978293525
AC138123.1,0.004050047669900467,0.004519766701919277
AC138123.2,0.014620430015049075,0.0070759477294698725
AC138150.1,0.05568979152355954,0.38849757725352535
AC138150.2,0.0,0.0032116377218154406
AC138207.2,0.03922126834400005,0.07943318455680158
AC138207.3,0.0019767013471074543,0.02124848708549395
AC138207.4,0.0014445137790819185,0.008980274530304599
AC138207.6,0.0,0.00036589523922823887
AC138207.7,0.0,0.0
AC138207.8,0.043773947565654545,0.05845017691107187
AC138230.1,0.03454855019786264,0.015101942891937902
AC138304.1,0.017126531802373418,0.011732781197095657
AC138305.1,0.0,0.00018668756227401372
AC138305.3,0.0,0.0
AC138331.1,0.013917635788808303,0.026922893452755232
AC138356.1,0.07306912288595396,0.05134999822774657
AC138356.2,0.09536682077104834,0.09874157165291304
AC138356.3,0.024793690692522123,0.031746277400462104
AC138360.1,0.0,0.001125489012979203
AC138392.1,0.009626368049354947,0.009664374374607161
AC138393.1,0.1083388195899304,0.1102054480786814
AC138393.2,0.003952071214006637,0.01521297081943495
AC138393.3,0.0,0.0008643871708701185
AC138409.1,0.01937907300034716,0.006044645325200438
AC138409.2,0.1492801807164453,0.1257922665159983
AC138466.1,0.0,0.0
AC138470.1,0.0,0.0005965953019712402
AC138474.1,0.004869863553497738,0.003395078485938469
AC138512.1,0.0,0.0
AC138625.1,0.003074915307290621,0.0014430570610023889
AC138625.2,0.0,0.0
AC138627.1,0.18321207406694076,0.21680964056433297
AC138627.2,0.007168217722674184,0.0
AC138646.1,0.0,0.0017317327264536994
AC138647.1,0.0020133922352983534,0.012846865454915764
AC138649.1,0.600430736394221,0.5292426084953177
AC138649.2,0.00239147713454735,0.0
AC138649.5,0.0,0.0
AC138655.1,0.007688267554925916,0.0037038768122881877
AC138696.2,0.05090385150339885,0.05958801015548955
AC138701.2,0.0,0.0
AC138749.1,0.0010880036491620095,0.0008220167597432615
AC138749.3,0.0,0.0
AC138761.1,2.2587123582924926,2.4429432953714816
AC138761.4,0.028280637201525457,0.018647318663429804
AC138781.1,0.005882108840747788,0.0029490700242360175
AC138811.1,0.012881551316696225,0.005326025036872992
AC138819.1,0.08951094799252,0.09736504104702921
AC138866.1,0.08901039281580041,0.06429816073479591
AC138866.2,0.017643553410585558,0.009205638473660073
AC138894.1,0.0,0.0
AC138904.1,0.0,0.0022945128127157695
AC138904.3,0.0,0.0
AC138907.1,0.0,0.0
AC138907.5,0.0,0.0
AC138907.7,0.0,0.0006329380624676824
AC138915.2,0.010733931155035566,0.008550434098130302
AC138932.1,0.003924208481023026,0.0002381861434020976
AC138932.2,0.0,0.0
AC138932.3,0.0,0.0006744717191641789
AC138932.5,0.0026777493881611466,0.0
AC138951.1,0.03202882060690677,0.012884996460429399
AC138951.2,0.01178694046924608,0.0
AC138956.1,0.002879920185206549,0.0002720445919053626
AC138956.2,0.0013100083576209143,0.0
AC138965.1,0.00413370647844631,0.005145769601334359
AC138965.2,0.0008803878441165923,0.0
AC138965.3,0.0035577979710685365,0.002886556157937073
AC138969.1,0.0,0.0022668696351841127
AC138969.2,0.0,0.0
AC139099.2,0.0,0.0011987532487968038
AC139099.3,0.0,0.002113088703173399
AC139100.1,0.008045041541993795,0.0015784426414342336
AC139100.2,0.0,0.003533981309999897
AC139143.1,0.0040732966409713165,0.00032403688267438555
AC139256.1,0.01339192379850782,0.005046545379144267
AC139256.2,0.0,0.0
AC139426.1,0.0,0.00034961891822123906
AC139426.2,0.0,0.0
AC139451.1,0.006169471171570432,0.0
AC139453.1,0.009963431978943454,0.017060099785672175
AC139453.2,0.0033311465289362213,0.0014348444381493896
AC139491.1,0.0032434468795351497,0.0018305369186767432
AC139491.2,0.5268710380085033,0.6643994745078823
AC139491.3,0.0,0.00027866035012048433
AC139491.4,0.0,0.027062362854032525
AC139491.5,0.006664939827083869,0.004592456187984572
AC139491.6,0.010016212022110792,0.0017509863316481605
AC139491.7,0.0204906462742983,0.009466384223106568
AC139493.2,0.5716385104032595,0.5493326676844072
AC139495.1,0.0,0.0007321595868368287
AC139495.3,0.0030659565195124347,0.0014345974056048033
AC139497.1,0.0,0.0023147137302778615
AC139530.1,0.029704155290735647,0.02333255586008974
AC139530.3,0.0,0.0014024053567938256
AC139697.1,0.0,0.0
AC139700.1,0.0,0.00023178102150251667
AC139712.1,0.025070311659988853,0.013029545684890164
AC139712.3,0.006819384997353901,0.003667509174271242
AC139713.2,0.09194647341025002,0.10046063482584547
AC139718.1,0.04563180549253901,0.009582876907492106
AC139718.2,0.001804534409962405,0.027738883890210966
AC139720.1,0.0,0.00016195121089444887
AC139720.2,0.002121548908973476,0.004404358366972175
AC139722.1,0.03742235481905645,0.01789711092999977
AC139749.1,0.0,0.00020417965727440672
AC139768.1,0.0,0.0
AC139769.1,0.09466572284499503,0.08853527703021483
AC139769.2,0.0,0.0
AC139792.1,0.026343075628069312,0.005458688443508417
AC139792.2,0.007888658581770552,0.0045280719986415235
AC139792.3,0.011063872439064704,0.004697583951482622
AC139795.1,0.03553994509616119,0.04185464641529723
AC139795.2,0.02383775144676157,0.013053647939197817
AC139795.3,0.0009813766646251823,0.004909099456338095
AC139887.1,0.0036842167494007664,0.004356814079807188
AC139887.2,0.028898715461236093,0.032999761170420056
AC139887.3,0.0,0.0
AC139887.4,0.0,0.000796632778891869
AC140059.1,0.057379703671210806,0.06058764253869824
AC140076.1,0.0,0.0
AC140125.1,0.002094431670980755,0.0
AC140125.2,0.01054284514919237,0.0021791809954684084
AC140125.3,0.004529336058680346,0.00241689958318966
AC140134.1,0.019606920366036982,0.00707921671511295
AC140172.1,0.0,0.0
AC140479.3,0.0,0.0
AC140479.4,2.025347840213863,1.7480492134739523
AC140481.1,0.0,0.0
AC140481.2,0.0,0.0
AC140658.4,0.0,0.0
AC140725.1,0.23699577220942558,0.2691456127013527
AC140847.1,0.0,0.0013870561625773984
AC140847.2,0.06078693231921472,0.05479728644324224
AC140847.3,0.0,0.0
AC141002.1,0.011495081321580815,0.013525180568589095
AC141424.1,0.02599140980025384,0.0187737776795897
AC141557.1,1.5029110713085645,2.1740661612671084
AC141557.2,0.0,0.0
AC141586.1,0.03646347547787796,0.047816390786552705
AC141586.5,0.0,0.0
AC141928.1,0.0,0.00013339602300114887
AC141930.2,0.0,0.00022113992132296865
AC141930.3,0.00566117523497388,0.0015528536661798208
AC142086.1,0.07052567796964292,0.06206067884432159
AC142086.4,0.0,0.0
AC142086.6,0.0040300533607903945,0.0008189036154066355
AC142381.2,0.0,0.00043742744741605494
AC142381.3,0.0,0.0
AC142381.4,0.0,0.003918226873244681
AC142384.1,0.0,0.0
AC142472.1,0.06031959306917468,0.07084429562323605
AC144522.1,0.0,0.00016272742228472337
AC144530.1,0.026579387068179774,0.03749623597423153
AC144548.1,0.0,0.0
AC144568.1,0.0,0.0
AC144652.1,0.03887134924016617,0.10771159565144507
AC144831.1,0.0,0.0003089036804154762
AC144833.1,0.0,0.0010201798534590684
AC144836.1,0.005293281397784758,0.015236599093147476
AC145098.2,0.0,0.000291139085555826
AC145124.1,0.022316761437991526,0.040088972701261584
AC145138.1,0.010692245282017029,0.010168707314781082
AC145141.1,0.05190018930858485,0.10742928286640796
AC145141.2,0.01292553168698382,0.007100425027463382
AC145146.1,0.0,0.0002708122759800709
AC145207.1,0.0,0.0
AC145207.2,0.0,0.002571417137721275
AC145207.3,0.0,0.0010148927650350413
AC145207.4,0.0,0.0004484027977731722
AC145207.5,0.009431177049051508,0.02688629935772457
AC145207.9,0.0047173674604139544,0.0
AC145285.1,0.0,0.000306302866276986
AC145285.2,0.0030644440543495634,0.0022742341439761856
AC145285.3,0.002704540410956162,0.009018722719278682
AC145285.6,0.030758216406935816,0.020007228225029892
AC145343.1,0.18507732520833184,0.15587583915516712
AC145350.2,0.0,0.003434650967648011
AC145422.1,0.02673977264358826,0.008634611748559366
AC146507.2,0.029069597597763536,0.00322542016954319
AC146944.2,0.0,0.0004788112265051171
AC146944.3,0.0,0.0003247255763517735
AC146949.1,0.004364358582834114,0.01357534588311271
AC147055.3,0.0,0.0017208470477154242
AC147067.1,0.0,0.00028830350672883875
AC147651.1,0.0,0.0011249978228747152
AC147651.2,0.0033418428979215004,0.000208862760257674
AC147651.3,0.0,0.001723228544843687
AC148476.1,0.00415254851036464,0.01231593377242724
AC148477.1,0.010740666614366864,0.0072577665844139405
AC148477.2,0.0,0.0
AC148477.4,0.0,0.0
AC148477.7,0.0,0.010164494860395312
AC156455.1,0.07279989634078182,0.02886138836895672
AC159540.2,0.001185329231134941,0.0
AC174065.1,0.0,0.0005286521520807976
AC183088.1,0.0,0.0060739586124969385
AC183089.2,0.0,0.0
AC187653.1,0.027832571866043106,0.10799596091351281
AC209005.1,0.0471545046824051,0.013322767542704035
AC209154.2,0.1561146303592345,0.16424685764436053
AC211433.1,0.024896244687119873,0.013267612470557652
AC211476.1,0.014891771827773837,0.01831036453500798
AC211476.2,0.024887657857572843,0.030591206368651196
AC211486.1,0.09976547639754035,0.1437125378487235
AC215219.1,0.021098701656641395,0.06325781293307817
AC215522.2,0.004931672812621203,0.013586537929585288
AC215522.3,0.002770800402673314,0.0011528333493112022
AC217774.1,0.021085808094596422,0.039775034486888086
AC217774.2,0.0030583177561181807,0.004678434625905575
AC226101.1,0.0,0.003653401277605171
AC226118.1,0.0,0.0006638951198423661
AC231533.1,0.002168564501031505,0.0
AC231533.2,0.008651052104946823,0.004518123408803238
AC231759.1,0.0,0.0
AC231981.1,0.0010475960449478248,0.011681786765238298
AC233266.2,0.0,0.0006641398677132112
AC233279.1,0.011156381590084443,0.018775226965975708
AC233280.1,0.024291190274308257,0.018618749637652924
AC233280.2,0.005014931380355231,0.0007785962356761386
AC233296.1,0.001272558368555705,0.0
AC233309.1,0.0,0.0004317555728435737
AC233699.1,0.0036211432015015796,0.00012969072647893453
AC233701.1,0.0,0.0
AC233702.1,0.003729270402106097,0.003269574938936624
AC233702.10,0.0,0.0
AC233702.4,0.004827580795606465,0.005081062297696645
AC233702.5,0.0,0.0
AC233702.6,0.0027984852302989373,0.004050135351318793
AC233702.7,0.0,0.0012938639712658268
AC233723.1,0.0006966457039746997,0.0003945187574056069
AC233723.2,0.0,0.0
AC233728.1,0.0,0.0
AC233968.1,0.0,0.0027868067036445707
AC233976.1,0.0,0.0
AC233992.2,0.0,0.0
AC233992.3,0.0,0.0021246576127491573
AC234582.1,0.002243239457819394,0.011029349160865082
AC234582.2,0.0,0.0
AC234771.1,0.0,0.0008078754561358172
AC234771.4,0.0,0.0
AC234772.1,0.020759353135266667,0.011093116880296933
AC234775.1,0.0,0.001582246612673078
AC234775.2,0.0,0.0
AC234781.1,0.0,0.0
AC234782.2,0.0,0.0
AC234917.1,0.012604729293646725,0.0012884364935532883
AC235097.1,0.006450151767729615,0.0084437634320885
AC236972.1,0.0,0.0
AC236972.2,0.0,0.0
AC236972.3,0.0,0.0
AC237221.1,1.1199660437283343,0.7497282265956493
AC237221.2,0.0817819957785487,0.10866614297661811
AC239584.1,0.0,0.0005342614864962366
AC239585.2,0.0,0.0
AC239727.1,0.0,0.0
AC239798.1,0.002761182126862253,0.00045538240691664025
AC239798.2,0.0,0.002497993457619395
AC239799.2,0.0007923059632822149,0.0032605986926020187
AC239800.1,0.0006723540865683338,0.0010428125449585951
AC239800.2,0.0,0.003929490663360634
AC239800.3,0.0,0.0
